DATEOCC,YEAR,MONTH,DAY,CURR_IUCR,FBI_CD,AREA,BEAT,DISTRICT,X_COORD,Y_COORD,LOCATION,INC_CNT
2009-03-13 15:30:00,2009,03,13,051A,04A,1,0712,07,1171638,1867539,304,1
2009-03-13 15:50:00,2009,03,13,051A,04A,2,0612,06,1170030,1853620,290,1
2009-03-13 16:15:00,2009,03,13,0530,04A,1,0825,08,1161763,1863034,304,1
2009-03-13 17:00:00,2009,03,13,0520,04A,2,0414,04,1191477,1855255,303,1
2009-03-13 18:15:00,2009,03,13,051A,04A,4,1131,11,1145001,1897649,304,1
2009-03-13 18:15:00,2009,03,13,0530,04A,4,1311,13,1158045,1906579,303,1
2009-03-13 19:55:00,2009,03,13,051A,04A,2,0621,06,1173394,1851944,090,1
2009-03-13 20:45:00,2009,03,13,0530,04A,4,1022,10,1157180,1890538,304,1
2009-03-13 21:00:00,2009,03,13,051A,04A,1,0723,07,1170941,1862349,303,1
2009-03-13 22:00:00,2009,03,13,0530,04A,2,0423,04,1194361,1848541,290,1
2009-03-13 22:05:00,2009,03,13,051A,04A,1,0723,07,1170941,1862349,090,1
2009-03-13 23:30:00,2009,03,13,0520,04A,2,0422,04,1198841,1852195,290,1
2009-03-14 00:26:00,2009,03,14,051A,04A,2,0511,05,1176651,1839155,304,1
2009-03-14 00:40:00,2009,03,14,0520,04A,2,0511,05,1176620,1836684,303,1
2009-03-14 02:12:00,2009,03,14,0530,04A,5,2522,25,1147350,1913145,289,1
2009-03-14 05:30:00,2009,03,14,051A,04A,2,0512,05,1177744,1835273,303,1
2009-03-14 11:30:00,2009,03,14,051A,04A,1,0735,07,1166533,1857559,303,1
2009-03-14 12:00:00,2009,03,14,0557,04A,4,1122,11,1150780,1900980,290,1
2009-03-14 12:50:00,2009,03,14,0520,04A,4,1034,10,1160795,1889297,304,1
2009-03-14 14:07:00,2009,03,14,051A,04A,2,0322,03,1180421,1858565,289,1
2009-03-14 14:09:19,2009,03,14,0520,04A,4,1131,11,1147381,1898038,090,1
2009-03-14 18:23:58,2009,03,14,0520,04A,5,2533,25,1141720,1910107,220,1
2009-03-14 18:25:00,2009,03,14,0520,04A,3,2311,23,1167917,1930902,303,1
2009-03-14 19:15:00,2009,03,14,0520,04A,5,2534,25,1148321,1910267,303,1
2009-03-14 19:40:00,2009,03,14,051A,04A,4,1112,11,1151236,1906513,303,1
2009-03-14 20:33:00,2009,03,14,051A,04A,4,1032,10,1153754,1886153,303,1
2009-03-14 21:00:00,2009,03,14,051A,04A,2,2233,22,1172931,1830919,109,1
2009-03-14 21:44:00,2009,03,14,051A,04A,2,0631,06,1183273,1850847,303,1
2009-03-14 21:45:00,2009,03,14,051A,04A,2,0523,05,1177813,1822431,289,1
2009-03-15 00:10:00,2009,03,15,0520,04A,4,1331,13,1157689,1899937,303,1
2009-03-15 10:40:00,2009,03,15,0520,04A,2,2211,22,1157784,1834985,304,1
2009-03-15 10:41:43,2009,03,15,0530,04A,5,1533,15,1143319,1899079,090,1
2009-03-15 11:28:00,2009,03,15,0520,04A,4,1211,12,1160455,1899880,119,1
2009-03-15 12:00:00,2009,03,15,0520,04A,2,0324,03,1189486,1857633,330,1
2009-03-15 13:24:53,2009,03,15,051A,04A,2,0423,04,1194295,1846543,238,1
2009-03-15 14:30:00,2009,03,15,051A,04A,2,0631,06,1183877,1850780,090,1
2009-03-15 15:30:00,2009,03,15,051A,04A,2,0431,04,1191484,1841679,304,1
2009-03-15 16:00:00,2009,03,15,0530,04A,2,2222,22,1168132,1847011,277,1
2009-03-15 16:55:00,2009,03,15,0520,04A,5,1413,14,1153444,1913123,304,1
2009-03-15 17:20:00,2009,03,15,051A,04A,1,0915,09,1163147,1872150,304,1
2009-03-15 17:38:00,2009,03,15,051A,04A,5,1723,17,1151489,1931332,092,1
2009-03-15 19:20:00,2009,03,15,051B,04A,2,0431,04,1195126,1842437,303,1
2009-03-15 22:15:12,2009,03,15,0558,04A,1,0233,02,1177248,1865740,304,1
2009-03-15 22:25:00,2009,03,15,051A,04A,5,1532,15,1141671,1902280,162,1
2009-03-16 01:09:00,2009,03,16,051A,04A,2,0623,06,1178284,1855270,240,1
2009-03-16 03:00:00,2009,03,16,051A,04A,3,1924,19,1169011,1921464,304,1
2009-03-16 09:00:00,2009,03,16,0530,04A,2,0423,04,1196990,1849639,304,1
2009-03-16 10:30:00,2009,03,16,051A,04A,2,2223,22,1172677,1842278,304,1
2009-03-16 10:50:00,2009,03,16,0520,04A,2,0322,03,1180932,1858760,090,1
2009-03-16 11:52:58,2009,03,16,0557,04A,3,2412,24,1157068,1944505,300,1
2009-03-16 12:30:00,2009,03,16,051A,04A,2,0513,05,1178436,1833408,090,1
2009-03-16 14:09:26,2009,03,16,0530,04A,5,1634,16,1143769,1920876,304,1
2009-03-16 15:00:00,2009,03,16,0530,04A,1,0712,07,1170133,1865723,304,1
2009-03-16 15:20:00,2009,03,16,051A,04A,3,2032,20,1164659,1934564,303,1
2009-03-16 15:35:00,2009,03,16,0520,04A,5,1623,16,1138117,1937411,304,1
2009-03-16 16:00:00,2009,03,16,051A,04A,4,1211,12,1160933,1899526,290,1
2009-03-16 16:00:00,2009,03,16,0530,04A,2,0332,03,1189335,1860181,304,1
2009-03-16 16:00:00,2009,03,16,0530,04A,4,1331,13,1155671,1900220,259,1
2009-03-16 17:00:00,2009,03,16,051A,04A,5,2532,25,1139283,1911946,304,1
2009-03-16 17:20:00,2009,03,16,0520,04A,1,0934,09,1172169,1869436,304,1
2009-03-16 18:40:00,2009,03,16,051A,04A,2,0431,04,1194717,1840405,304,1
2009-03-16 19:28:48,2009,03,16,0530,04A,5,1724,17,1154250,1928098,303,1
2009-03-16 19:50:00,2009,03,16,051A,04A,1,0813,08,1145500,1862338,304,1
2009-03-16 20:05:00,2009,03,16,0520,04A,4,1123,11,1153593,1899768,240,1
2009-03-16 20:30:00,2009,03,16,0530,04A,3,2031,20,1160321,1934447,290,1
2009-03-16 20:49:59,2009,03,16,051A,04A,2,0431,04,1194411,1839891,304,1
2009-03-17 01:30:00,2009,03,17,0520,04A,1,0814,08,1144121,1875218,290,1
2009-03-17 03:00:00,2009,03,17,051A,04A,2,0634,06,1177989,1842459,220,1
2009-03-17 03:30:00,2009,03,17,0520,04A,5,1533,15,1143084,1899929,090,1
2009-03-17 09:15:00,2009,03,17,0520,04A,2,0314,03,1186363,1864120,090,1
2009-03-17 11:30:00,2009,03,17,051A,04A,2,0612,06,1167669,1852282,304,1
2009-03-17 11:30:00,2009,03,17,0520,04A,2,0324,03,1184271,1857526,314,1
2009-03-17 12:00:00,2009,03,17,0530,04A,5,1432,14,1162790,1915853,092,1
2009-03-17 13:40:00,2009,03,17,0530,04A,1,0833,08,1148785,1861084,259,1
2009-03-17 15:04:00,2009,03,17,0555,04A,2,2232,22,1169808,1836140,314,1
2009-03-17 15:30:00,2009,03,17,0530,04A,2,0333,03,1190830,1857590,304,1
2009-03-17 16:30:00,2009,03,17,0520,04A,5,2535,25,1150419,1908901,305,1
2009-03-17 18:10:00,2009,03,17,0520,04A,3,2412,24,1161717,1943956,090,1
2009-03-17 18:20:00,2009,03,17,0530,04A,1,0714,07,1165379,1863297,290,1
2009-03-17 18:41:00,2009,03,17,051A,04A,5,1423,14,1159126,1908622,304,1
2009-03-17 19:30:00,2009,03,17,051B,04A,1,0813,08,1150505,1862048,290,1
2009-03-17 20:00:00,2009,03,17,0520,04A,4,1031,10,1150845,1882940,090,1
2009-03-17 21:00:00,2009,03,17,051A,04A,2,0312,03,1180654,1861956,304,1
2009-03-17 21:00:00,2009,03,17,051A,04A,1,0822,08,1155456,1864757,303,1
2009-03-17 21:29:00,2009,03,17,051A,04A,5,2515,25,1137951,1915339,092,1
2009-03-17 21:32:48,2009,03,17,051A,04A,2,0432,04,1202238,1838774,200,1
2009-03-17 21:39:00,2009,03,17,0530,04A,1,0822,08,1151797,1864583,304,1
2009-03-17 23:56:00,2009,03,17,0520,04A,2,2234,22,1170108,1832461,290,1
2009-03-18 01:25:00,2009,03,18,051A,04A,2,0631,06,1184265,1851356,290,1
2009-03-18 01:40:00,2009,03,18,051A,04A,2,0624,06,1183983,1852408,092,1
2009-03-18 02:40:00,2009,03,18,0530,04A,2,2213,22,1169765,1840957,290,1
2009-03-18 05:19:00,2009,03,18,0530,04A,2,0611,06,1165954,1851681,290,1
2009-03-18 07:10:00,2009,03,18,0558,04A,1,0913,09,1161890,1881415,304,1
2009-03-18 08:00:00,2009,03,18,0530,04A,2,0313,03,1181685,1864084,304,1
2009-03-18 09:31:00,2009,03,18,0530,04A,4,1021,10,1153918,1891974,303,1
2009-03-18 10:40:00,2009,03,18,0530,04A,1,0231,02,1177513,1872176,314,1
2009-03-18 11:00:00,2009,03,18,0530,04A,1,0824,08,1160746,1865505,304,1
2009-03-18 11:48:00,2009,03,18,0530,04A,5,2525,25,1150964,1913398,090,1
2009-03-18 12:13:04,2009,03,18,051A,04A,5,1523,15,1139429,1900818,289,1
2009-03-18 14:01:21,2009,03,18,051A,04A,1,0223,02,1182404,1871503,330,1
2009-03-18 14:45:00,2009,03,18,051A,04A,2,0621,06,1174841,1851841,303,1
2009-03-18 15:00:00,2009,03,18,0520,04A,2,0612,06,1167696,1851308,304,1
2009-03-18 16:30:00,2009,03,18,051A,04A,2,0424,04,1199251,1846748,090,1
2009-03-18 17:00:13,2009,03,18,051A,04A,2,0423,04,1196552,1850990,303,1
2009-03-18 17:30:00,2009,03,18,051A,04A,4,1111,11,1148189,1905235,303,1
2009-03-18 19:00:00,2009,03,18,0520,04A,5,2524,25,1150365,1917731,090,1
2009-03-18 20:00:00,2009,03,18,051A,04A,2,0532,05,1179798,1824658,277,1
2009-03-18 21:45:00,2009,03,18,051A,04A,4,1011,10,1148552,1893641,304,1
2009-03-18 22:09:00,2009,03,18,051A,04A,5,2533,25,1141575,1910104,303,1
2009-03-19 00:46:00,2009,03,19,0550,04A,5,1524,15,1141176,1904627,330,1
2009-03-19 01:20:00,2009,03,19,0530,04A,1,0233,02,1178519,1867694,090,1
2009-03-19 09:28:00,2009,03,19,051A,04A,4,1222,12,1167577,1890571,303,1
2009-03-19 10:00:00,2009,03,19,051B,04A,1,0212,02,1181194,1881807,304,1
2009-03-19 10:30:00,2009,03,19,0520,04A,1,0825,08,1160074,1863071,090,1
2009-03-19 11:28:00,2009,03,19,0520,04A,2,0421,04,1197621,1854236,303,1
2009-03-19 13:08:12,2009,03,19,051A,04A,2,0424,04,1198635,1850324,290,1
2009-03-19 14:00:00,2009,03,19,0520,04A,1,2123,21,1184630,1876329,090,1
2009-03-19 15:25:00,2009,03,19,0530,04A,1,0733,07,1170879,1856022,303,1
2009-03-19 15:30:00,2009,03,19,0530,04A,4,1033,10,1157046,1887884,314,1
2009-03-19 15:30:00,2009,03,19,0520,04A,2,0322,03,1177952,1859421,289,1
2009-03-19 16:32:05,2009,03,19,0520,04A,1,0224,02,1178843,1872068,090,1
2009-03-19 18:00:00,2009,03,19,0520,04A,2,0523,05,1173826,1823647,290,1
2009-03-19 18:25:00,2009,03,19,051A,04A,2,0323,03,1177492,1857209,303,1
2009-03-19 18:40:00,2009,03,19,0530,04A,2,0414,04,1190544,1850739,303,1
2009-03-19 19:50:00,2009,03,19,051A,04A,2,0312,03,1179977,1862728,289,1
2009-03-19 20:00:00,2009,03,19,0520,04A,1,0821,08,1153807,1874104,291,1
2009-03-19 20:15:00,2009,03,19,0520,04A,2,0313,03,1181579,1864640,090,1
2009-03-19 21:20:00,2009,03,19,0520,04A,4,1112,11,1150308,1907682,289,1
2009-03-19 22:00:00,2009,03,19,0530,04A,1,0911,09,1159521,1870997,090,1
2009-03-19 22:25:00,2009,03,19,0520,04A,5,1424,14,1165728,1908072,321,1
2009-03-19 22:50:00,2009,03,19,051A,04A,1,0924,09,1170539,1882348,304,1
2009-03-19 23:40:00,2009,03,19,051A,04A,4,1313,13,1156138,1904539,304,1
2009-03-19 23:43:00,2009,03,19,0520,04A,3,1911,19,1159566,1930934,303,1
2009-03-20 00:52:00,2009,03,20,0520,04A,2,0333,03,1190564,1857712,090,1
2009-03-20 02:25:00,2009,03,20,051A,04A,2,0524,05,1172364,1827718,304,1
2009-03-20 04:00:00,2009,03,20,0530,04A,5,2521,25,1142876,1919119,290,1
2009-03-20 07:05:00,2009,03,20,0520,04A,2,0512,05,1182861,1835526,303,1
2009-03-20 07:35:00,2009,03,20,0553,04A,1,0832,08,1160518,1859030,289,1
2009-03-20 07:45:00,2009,03,20,051A,04A,2,0312,03,1180404,1862153,303,1
2009-03-20 08:25:00,2009,03,20,0530,04A,4,1012,10,1149112,1889475,303,1
2009-03-20 10:00:58,2009,03,20,0520,04A,4,1134,11,1155148,1897810,277,1
2009-03-20 12:11:00,2009,03,20,0530,04A,4,1121,11,1153538,1904708,290,1
2009-03-20 14:59:08,2009,03,20,051A,04A,2,0423,04,1194932,1849219,304,1
2009-03-20 16:00:00,2009,03,20,0530,04A,2,0611,06,1167034,1851307,167,1
2009-03-20 16:06:00,2009,03,20,051A,04A,4,1033,10,1157216,1887742,303,1
2009-03-20 16:55:00,2009,03,20,051A,04A,1,0725,07,1166405,1861483,290,1
2009-03-20 18:30:00,2009,03,20,0520,04A,2,0421,04,1194372,1854439,090,1
2009-03-20 18:40:00,2009,03,20,0530,04A,5,1731,17,1147376,1924468,304,1
2009-03-20 19:00:00,2009,03,20,0520,04A,4,1123,11,1154277,1899862,309,1
2009-03-20 22:18:00,2009,03,20,051A,04A,2,0614,06,1168292,1850998,304,1
2009-03-20 22:30:00,2009,03,20,0530,04A,4,1113,11,1146388,1898347,304,1
2009-03-21 00:32:00,2009,03,21,051B,04A,3,1831,18,1175093,1903631,304,1
2009-03-21 01:18:00,2009,03,21,0520,04A,4,1224,12,1160560,1896057,290,1
2009-03-21 01:20:00,2009,03,21,0520,04A,4,1133,11,1153047,1897762,090,1
2009-03-21 01:20:00,2009,03,21,0530,04A,4,1114,11,1148657,1901169,290,1
2009-03-21 02:15:00,2009,03,21,0530,04A,,,,1162809,1908028,304,1
2009-03-21 03:41:00,2009,03,21,051A,04A,2,0634,06,1178153,1842031,304,1
2009-03-21 07:30:00,2009,03,21,0530,04A,2,2213,22,1167004,1841257,290,1
2009-03-21 13:15:00,2009,03,21,0520,04A,5,1522,15,1139719,1897178,090,1
2009-03-21 13:19:00,2009,03,21,0520,04A,1,0723,07,1172864,1860022,304,1
2009-03-21 13:40:00,2009,03,21,0520,04A,2,0334,03,1195431,1857135,303,1
2009-03-21 14:45:00,2009,03,21,051A,04A,2,0612,06,1169181,1851103,304,1
2009-03-21 14:55:00,2009,03,21,0530,04A,5,2534,25,1148783,1910279,277,1
2009-03-21 16:00:00,2009,03,21,0520,04A,4,1014,10,1151278,1891710,303,1
2009-03-21 18:55:16,2009,03,21,051A,04A,2,0424,04,1198832,1846491,330,1
2009-03-21 19:23:00,2009,03,21,0520,04A,1,0914,09,1164734,1874222,090,1
2009-03-21 20:00:00,2009,03,21,051A,04A,1,0935,09,1172015,1874954,269,1
2009-03-21 20:00:00,2009,03,21,0530,04A,1,0822,08,1155983,1866586,304,1
2009-03-21 20:23:00,2009,03,21,051A,04A,1,0915,09,1162278,1868443,092,1
2009-03-21 20:49:00,2009,03,21,051A,04A,2,2234,22,1167469,1826024,174,1
2009-03-21 22:00:00,2009,03,21,051A,04A,2,0323,03,1179462,1855389,304,1
2009-03-21 22:14:00,2009,03,21,051A,04A,3,2024,20,1168763,1933714,268,1
2009-03-22 00:10:00,2009,03,22,0520,04A,5,1631,16,1123167,1920382,303,1
2009-03-22 01:24:00,2009,03,22,0520,04A,2,0613,06,1168880,1847358,290,1
2009-03-22 01:25:00,2009,03,22,0550,04A,1,0831,08,1153787,1860990,303,1
2009-03-22 01:45:00,2009,03,22,051A,04A,4,1024,10,1154083,1889012,303,1
2009-03-22 01:52:00,2009,03,22,051A,04A,5,1424,14,1163989,1909641,303,1
2009-03-22 04:24:22,2009,03,22,0520,04A,5,1722,17,1146099,1928663,304,1
2009-03-22 09:11:00,2009,03,22,0520,04A,2,0532,05,1180006,1824407,290,1
2009-03-22 11:40:00,2009,03,22,051A,04A,4,1124,11,1157525,1899521,090,1
2009-03-22 11:47:00,2009,03,22,051A,04A,5,1511,15,1138438,1906833,304,1
2009-03-22 13:30:00,2009,03,22,051A,04A,1,0712,07,1169934,1866312,304,1
2009-03-22 14:07:48,2009,03,22,051A,04A,5,1511,15,1138030,1907382,151,1
2009-03-22 15:00:00,2009,03,22,0530,04A,4,0133,01,1178919,1889126,304,1
2009-03-22 15:19:40,2009,03,22,051A,04A,2,0433,04,1199143,1816902,303,1
2009-03-22 15:37:00,2009,03,22,0520,04A,2,0431,04,1192429,1841111,303,1
2009-03-22 16:20:00,2009,03,22,051A,04A,1,0831,08,1158044,1859196,269,1
2009-03-22 16:29:00,2009,03,22,051A,04A,2,2233,22,1173655,1831527,304,1
2009-03-22 18:10:00,2009,03,22,0530,04A,4,1313,13,1159273,1904946,304,1
2009-03-22 18:19:21,2009,03,22,051A,04A,2,0431,04,1194878,1840776,304,1
2009-03-22 19:55:00,2009,03,22,051A,04A,2,0633,06,1183182,1845264,090,1
2009-03-22 20:25:00,2009,03,22,051A,04A,2,0513,05,1176181,1832024,303,1
2009-03-22 21:10:00,2009,03,22,051A,04A,5,1524,15,1140775,1907104,304,1
2009-03-22 21:30:00,2009,03,22,051A,04A,5,1524,15,1140596,1903920,090,1
2009-03-22 21:30:00,2009,03,22,051A,04A,1,0925,09,1174932,1880389,123,1
2009-03-22 21:45:00,2009,03,22,051B,04A,4,1132,11,1148887,1896014,303,1
2009-03-22 22:30:58,2009,03,22,051A,04A,2,0412,04,1189031,1847344,304,1
2009-03-22 23:00:00,2009,03,22,0530,04A,2,0511,05,1178561,1838395,304,1
2009-03-22 23:00:00,2009,03,22,051B,04A,2,0624,06,1182563,1852482,090,1
2009-03-23 00:01:00,2009,03,23,0530,04A,2,0432,04,1201753,1835316,304,1
2009-03-23 08:20:00,2009,03,23,051A,04A,4,1223,12,1164079,1889646,304,1
2009-03-23 12:00:00,2009,03,23,0520,04A,4,1133,11,1150960,1896384,090,1
2009-03-23 17:00:00,2009,03,23,051A,04A,5,2532,25,1139126,1910126,261,1
2009-03-23 18:15:50,2009,03,23,0530,04A,1,0812,08,1134471,1863988,304,1
2009-03-23 18:35:00,2009,03,23,0558,04A,1,0725,07,1165600,1862862,304,1
2009-03-23 18:45:00,2009,03,23,0520,04A,5,1413,14,1152798,1914443,303,1
2009-03-23 18:50:00,2009,03,23,051A,04A,1,0824,08,1157336,1865834,289,1
2009-03-23 19:27:00,2009,03,23,051A,04A,1,0732,07,1174321,1855231,304,1
2009-03-23 19:30:00,2009,03,23,051A,04A,5,1522,15,1140677,1899782,290,1
2009-03-23 21:15:00,2009,03,23,0520,04A,5,1523,15,1141278,1901662,090,1
2009-03-23 21:35:00,2009,03,23,0520,04A,4,1223,12,1163152,1889778,303,1
2009-03-23 21:45:00,2009,03,23,051A,04A,5,1613,16,1127329,1936192,304,1
2009-03-24 03:59:00,2009,03,24,0530,04A,2,0533,05,1181563,1817388,290,1
2009-03-24 09:00:00,2009,03,24,051A,04A,1,0725,07,1165803,1859922,304,1
2009-03-24 09:10:00,2009,03,24,0520,04A,4,1311,13,1157166,1906421,291,1
2009-03-24 11:50:00,2009,03,24,051A,04A,2,0331,03,1191390,1858656,304,1
2009-03-24 13:20:00,2009,03,24,0520,04A,2,0324,03,1189566,1858051,090,1
2009-03-24 13:30:00,2009,03,24,0530,04A,5,1722,17,1144253,1928797,171,1
2009-03-24 14:00:00,2009,03,24,051A,04A,5,1413,14,1152272,1914350,123,1
2009-03-24 14:20:00,2009,03,24,0520,04A,2,0511,05,1178815,1840807,314,1
2009-03-24 14:50:00,2009,03,24,051A,04A,2,0314,03,1186141,1862389,303,1
2009-03-24 15:25:00,2009,03,24,0530,04A,4,1135,11,1156782,1896186,314,1
2009-03-24 15:47:00,2009,03,24,051A,04A,2,2233,22,1174332,1828664,304,1
2009-03-24 16:04:00,2009,03,24,0520,04A,2,2234,22,1169941,1832536,290,1
2009-03-24 17:00:00,2009,03,24,051A,04A,2,0321,03,1181736,1861607,303,1
2009-03-24 17:30:00,2009,03,24,0520,04A,5,1712,17,1148827,1934230,269,1
2009-03-24 18:55:00,2009,03,24,0530,04A,1,0913,09,1156295,1878890,303,1
2009-03-24 19:00:00,2009,03,24,0520,04A,1,0725,07,1166900,1859002,261,1
2009-03-24 19:20:00,2009,03,24,0553,04A,2,0424,04,1197791,1844175,330,1
2009-03-24 21:00:00,2009,03,24,051A,04A,4,1013,10,1151431,1888831,290,1
2009-03-24 23:00:00,2009,03,24,0520,04A,3,1821,18,1173336,1910187,290,1
2009-03-24 23:05:00,2009,03,24,051A,04A,4,1022,10,1155605,1890973,303,1
2009-03-24 23:45:00,2009,03,24,051A,04A,2,0612,06,1168364,1854017,290,1
2009-03-24 23:45:00,2009,03,24,051A,04A,2,0433,04,1198720,1817970,303,1
2009-03-25 04:00:00,2009,03,25,051A,04A,1,0732,07,1172562,1856624,304,1
2009-03-25 07:50:00,2009,03,25,051A,04A,1,0723,07,1172617,1861150,304,1
2009-03-25 09:30:00,2009,03,25,051A,04A,5,2531,25,1138373,1908815,303,1
2009-03-25 10:19:38,2009,03,25,0520,04A,4,1123,11,1153804,1902157,090,1
2009-03-25 13:05:00,2009,03,25,051A,04A,2,0611,06,1166991,1852927,221,1
2009-03-25 14:50:00,2009,03,25,0530,04A,1,0734,07,1168149,1858930,304,1
2009-03-25 16:41:31,2009,03,25,051B,04A,1,0831,08,1159247,1856717,303,1
2009-03-25 17:15:00,2009,03,25,051A,04A,2,0431,04,1193491,1840677,330,1
2009-03-25 18:50:00,2009,03,25,051A,04A,2,0431,04,1192334,1841000,304,1
2009-03-25 20:05:00,2009,03,25,051A,04A,2,2212,22,1166208,1828855,290,1
2009-03-25 21:15:00,2009,03,25,0520,04A,2,0524,05,1172468,1827113,289,1
2009-03-25 21:32:00,2009,03,25,051A,04A,2,2233,22,1175140,1831335,092,1
2009-03-25 21:33:00,2009,03,25,051B,04A,2,0621,06,1174245,1854256,304,1
2009-03-25 23:07:00,2009,03,25,0520,04A,3,2322,23,1168893,1927840,304,1
2009-03-25 23:45:00,2009,03,25,0520,04A,2,0413,04,1188764,1844260,304,1
2009-03-26 00:00:00,2009,03,26,051A,04A,2,0632,06,1179571,1848136,291,1
2009-03-26 01:34:49,2009,03,26,051A,04A,2,2232,22,1171879,1835268,210,1
2009-03-26 04:00:00,2009,03,26,051A,04A,5,1523,15,1141272,1901998,090,1
2009-03-26 09:54:25,2009,03,26,051A,04A,4,1113,11,1146960,1901545,090,1
2009-03-26 10:40:00,2009,03,26,0530,04A,2,0411,04,1185941,1853465,290,1
2009-03-26 11:00:00,2009,03,26,051A,04A,2,0422,04,1197845,1852879,289,1
2009-03-26 11:17:00,2009,03,26,051A,04A,4,1233,12,1169058,1890933,303,1
2009-03-26 12:10:00,2009,03,26,0530,04A,2,0414,04,1189532,1853016,303,1
2009-03-26 13:32:35,2009,03,26,051A,04A,2,0431,04,1194720,1840234,304,1
2009-03-26 13:50:00,2009,03,26,051A,04A,2,2234,22,1168483,1829479,290,1
2009-03-26 15:22:00,2009,03,26,0553,04A,4,1233,12,1169986,1889645,304,1
2009-03-26 15:42:00,2009,03,26,0530,04A,5,2514,25,1138014,1920665,277,1
2009-03-26 16:30:00,2009,03,26,0520,04A,5,1723,17,1150195,1930081,300,1
2009-03-26 16:30:00,2009,03,26,0530,04A,1,0834,08,1154353,1848952,303,1
2009-03-26 16:55:00,2009,03,26,051A,04A,3,2413,24,1159454,1942161,304,1
2009-03-26 18:30:00,2009,03,26,0530,04A,1,0922,09,1165823,1881562,303,1
2009-03-26 20:00:00,2009,03,26,0520,04A,1,0912,09,1156390,1877482,303,1
2009-03-26 20:00:00,2009,03,26,0530,04A,4,1231,12,1167722,1894556,322,1
2009-03-26 21:22:30,2009,03,26,051B,04A,2,0431,04,1193693,1840860,304,1
2009-03-26 22:45:00,2009,03,26,0553,04A,3,1823,18,1172635,1906286,304,1
2009-03-26 23:54:37,2009,03,26,051A,04A,4,1135,11,1160310,1896672,092,1
2009-03-27 03:07:53,2009,03,27,0520,04A,5,2511,25,1132508,1919278,290,1
2009-03-27 04:45:34,2009,03,27,051A,04A,2,0421,04,1197233,1854709,303,1
2009-03-27 15:30:00,2009,03,27,0520,04A,2,0621,06,1172734,1851704,290,1
2009-03-27 16:10:00,2009,03,27,051A,04A,2,0623,06,1179736,1855291,304,1
2009-03-27 16:30:00,2009,03,27,051A,04A,5,2512,25,1130657,1917504,090,1
2009-03-27 18:06:00,2009,03,27,0530,04A,4,1112,11,1149545,1907536,304,1
2009-03-27 18:20:00,2009,03,27,051A,04A,2,0614,06,1168367,1850974,304,1
2009-03-27 18:45:00,2009,03,27,051A,04A,5,1532,15,1143083,1901515,303,1
2009-03-27 20:11:00,2009,03,27,051A,04A,2,0531,05,1183637,1829008,304,1
2009-03-27 23:55:00,2009,03,27,051A,04A,1,0232,02,1178889,1870360,289,1
2009-03-28 07:15:00,2009,03,28,0520,04A,2,0631,06,1183273,1850847,090,1
2009-03-28 08:35:00,2009,03,28,051A,04A,1,0733,07,1171545,1858731,303,1
2009-03-28 09:20:00,2009,03,28,0520,04A,5,1533,15,1143195,1898249,290,1
2009-03-28 14:05:00,2009,03,28,0552,04A,3,2411,24,1156374,1946268,290,1
2009-03-28 15:00:00,2009,03,28,0530,04A,5,2532,25,1139921,1907505,290,1
2009-03-28 15:06:00,2009,03,28,051A,04A,1,0832,08,1161909,1857958,290,1
2009-03-28 16:00:00,2009,03,28,051A,04A,1,0715,07,1163385,1866462,090,1
2009-03-28 17:01:00,2009,03,28,0520,04A,2,0532,05,1178665,1826365,291,1
2009-03-28 22:00:00,2009,03,28,0520,04A,1,0932,09,1164969,1869041,290,1
2009-03-28 23:30:00,2009,03,28,051A,04A,4,1011,10,1148313,1893176,304,1
2009-03-29 01:30:00,2009,03,29,0530,04A,4,1323,13,1171156,1903728,092,1
2009-03-29 03:26:00,2009,03,29,051A,04A,2,0633,06,1183578,1844098,090,1
2009-03-29 07:30:00,2009,03,29,0520,04A,2,0624,06,1181890,1852888,090,1
2009-03-29 10:30:00,2009,03,29,051A,04A,5,1422,14,1153485,1909801,259,1
2009-03-29 12:35:00,2009,03,29,0530,04A,4,1011,10,1147332,1892486,151,1
2009-03-29 13:30:00,2009,03,29,0552,04A,2,0531,05,1178910,1828893,289,1
2009-03-29 19:00:00,2009,03,29,0520,04A,4,1022,10,1154596,1894319,090,1
2009-03-29 19:21:21,2009,03,29,0520,04A,4,1134,11,1154668,1896885,290,1
2009-03-29 20:30:00,2009,03,29,051A,04A,5,1423,14,1158121,1908569,304,1
2009-03-29 23:12:00,2009,03,29,051A,04A,1,0725,07,1167746,1861518,304,1
2009-03-30 04:35:00,2009,03,30,0520,04A,4,0123,01,1176980,1899907,304,1
2009-03-30 08:00:00,2009,03,30,051A,04A,2,2233,22,1174103,1829985,300,1
2009-03-30 12:26:00,2009,03,30,051A,04A,1,0712,07,1169445,1865624,293,1
2009-03-30 13:00:00,2009,03,30,051A,04A,4,1033,10,1158082,1886563,277,1
2009-03-30 13:37:00,2009,03,30,0530,04A,5,1634,16,1142497,1922768,303,1
2009-03-30 13:57:59,2009,03,30,051A,04A,1,0815,08,1147206,1869637,290,1
2009-03-30 15:50:00,2009,03,30,0520,04A,2,0411,04,1185886,1852524,303,1
2009-03-30 17:30:00,2009,03,30,0520,04A,2,0621,06,1171630,1852652,090,1
2009-03-30 19:07:15,2009,03,30,051A,04A,1,0834,08,1156436,1849986,220,1
