DATEOCC,YEAR,MONTH,DAY,CURR_IUCR,FBI_CD,AREA,BEAT,DISTRICT,X_COORD,Y_COORD,LOCATION,INC_CNT
2008-01-01 13:15:00,2008,01,01,0281,02,4,1112,11,1150527,1905425,290,1
2008-01-01 15:00:00,2008,01,01,0266,02,1,2131,21,1183893,1870197,290,1
2008-01-01 16:00:00,2008,01,01,0265,02,1,0833,08,1152921,1853898,290,1
2008-01-01 16:00:00,2008,01,01,0266,02,5,1634,16,1142451,1922943,290,1
2008-01-01 19:00:00,2008,01,01,0266,02,1,0733,07,1170240,1858068,290,1
2008-01-01 21:33:12,2008,01,01,0281,02,3,2413,24,1160340,1941501,290,1
2008-01-02 02:00:00,2008,01,02,0281,02,1,0712,07,1170004,1866681,090,1
2008-01-02 06:00:00,2008,01,02,0281,02,5,1651,16,1100635,1934208,095,1
2008-01-02 19:00:00,2008,01,02,1753,02,1,0911,09,1160304,1869635,090,1
2008-01-02 20:10:00,2008,01,02,0265,02,1,0724,07,1170032,1862687,304,1
2008-01-03 02:08:11,2008,01,03,0265,02,5,1512,15,1138171,1900620,290,1
2008-01-03 18:19:32,2008,01,03,0265,02,2,0411,04,1188271,1855208,233,1
2008-01-03 19:00:00,2008,01,03,0281,02,5,2522,25,1141714,1915180,290,1
2008-01-04 00:01:00,2008,01,04,1753,02,4,1114,11,1147803,1901150,290,1
2008-01-04 00:01:00,2008,01,04,0281,02,5,2511,25,1133622,1918421,290,1
2008-01-04 09:58:00,2008,01,04,0281,02,2,0523,05,1173133,1818941,290,1
2008-01-04 15:30:00,2008,01,04,0281,02,2,2221,22,1167207,1845085,259,1
2008-01-04 18:10:00,2008,01,04,0281,02,3,1912,19,1159354,1928444,090,1
2008-01-05 00:15:00,2008,01,05,0281,02,5,1712,17,1153757,1936529,090,1
2008-01-05 10:00:00,2008,01,05,1753,02,5,1532,15,1143056,1900760,290,1
2008-01-05 18:30:00,2008,01,05,0266,02,4,1031,10,1148128,1885395,090,1
2008-01-05 23:00:00,2008,01,05,0263,02,1,0814,08,1145112,1872973,259,1
2008-01-05 23:00:00,2008,01,05,0281,02,4,1213,12,1169516,1896417,290,1
2008-01-06 00:00:00,2008,01,06,1754,02,5,1512,15,1137141,1902291,290,1
2008-01-06 00:01:00,2008,01,06,0281,02,1,0332,03,1190721,1858712,090,1
2008-01-06 02:00:00,2008,01,06,0281,02,5,1722,17,1146428,1930589,290,1
2008-01-07 09:30:00,2008,01,07,0291,02,4,1111,11,1144633,1904503,290,1
2008-01-07 10:00:00,2008,01,07,0266,02,1,0831,08,1157239,1860260,290,1
2008-01-07 18:22:00,2008,01,07,0281,02,1,0835,08,1161808,1851506,268,1
2008-01-07 18:24:19,2008,01,07,0281,02,2,0411,04,1188090,1854976,092,1
2008-01-07 21:09:27,2008,01,07,0265,02,2,0411,04,1186636,1854538,289,1
2008-01-07 22:00:00,2008,01,07,0264,02,2,0331,03,1193391,1859333,090,1
2008-01-07 23:00:00,2008,01,07,1753,02,1,0724,07,1169859,1859864,090,1
2008-01-08 00:01:00,2008,01,08,0265,02,4,1021,10,1154279,1893785,090,1
2008-01-08 09:03:24,2008,01,08,0281,02,5,1532,15,1141980,1902954,290,1
2008-01-08 12:59:59,2008,01,08,0291,02,3,2411,24,1159188,1947761,092,1
2008-01-08 14:20:00,2008,01,08,0281,02,4,1012,10,1147470,1890018,092,1
2008-01-08 20:48:44,2008,01,08,0263,02,3,1533,15,1142117,1898884,259,1
