DATEOCC,YEAR,MONTH,DAY,CURR_IUCR,FBI_CD,AREA,BEAT,DISTRICT,X_COORD,Y_COORD,LOCATION,INC_CNT
2009-11-03 23:40:00,2009,11,03,143A,15,2,2233,22,1175240,1833429,304,1
2009-11-04 01:04:00,2009,11,04,143A,15,4,1132,11,1149653,1896513,270,1
2009-11-04 01:14:00,2009,11,04,141A,15,2,0632,06,1183049,1847270,304,1
2009-11-04 11:31:00,2009,11,04,143A,15,5,2512,25,1136006,1913809,304,1
2009-11-04 11:39:00,2009,11,04,143A,15,2,0512,05,1176308,1834352,303,1
2009-11-04 13:00:00,2009,11,04,143A,15,2,0634,06,1177743,1841988,323,1
2009-11-04 13:24:00,2009,11,04,141A,15,2,2213,22,1167864,1839828,304,1
2009-11-04 16:45:00,2009,11,04,143A,15,5,2533,25,1142495,1910540,090,1
2009-11-04 19:45:00,2009,11,04,1460,15,2,0511,05,1178701,1838731,304,1
2009-11-04 20:30:00,2009,11,04,143A,15,4,1112,11,1151548,1904616,096,1
2009-11-04 21:49:00,2009,11,04,143C,15,2,0513,05,1177969,1831735,291,1
2009-11-04 22:25:00,2009,11,04,1460,15,5,1712,17,1154085,1937000,220,1
2009-11-04 23:10:00,2009,11,04,143A,15,1,0932,09,1165595,1870375,304,1
2009-11-05 01:10:00,2009,11,05,143A,15,2,0632,06,1179918,1848643,259,1
2009-11-05 01:43:48,2009,11,05,1460,15,2,0511,05,1177122,1836815,304,1
2009-11-05 02:49:00,2009,11,05,141A,15,2,2234,22,1170344,1831213,220,1
2009-11-05 09:30:00,2009,11,05,141C,15,2,0333,03,1190861,1856369,314,1
2009-11-05 13:05:00,2009,11,05,141A,15,5,1412,14,1152541,1919335,303,1
2009-11-05 18:15:00,2009,11,05,143B,15,2,0513,05,1177271,1831970,303,1
2009-11-05 19:45:00,2009,11,05,141C,15,1,0911,09,1159968,1869735,304,1
2009-11-05 19:52:00,2009,11,05,143A,15,5,2532,25,1141171,1908336,290,1
2009-11-05 20:45:00,2009,11,05,143A,15,4,1011,10,1151876,1893711,303,1
2009-11-05 21:15:00,2009,11,05,143A,15,2,0612,06,1168335,1852407,304,1
2009-11-05 22:46:26,2009,11,05,143A,15,5,1532,15,1143540,1902922,290,1
2009-11-05 23:11:00,2009,11,05,141A,15,2,0612,06,1167039,1854127,304,1
2009-11-05 23:44:00,2009,11,05,143B,15,5,1531,15,1141554,1905986,090,1
2009-11-06 00:00:00,2009,11,06,143A,15,2,0423,04,1197671,1845825,304,1
2009-11-06 00:06:00,2009,11,06,143A,15,4,1024,10,1153652,1887796,304,1
2009-11-06 01:08:19,2009,11,06,143A,15,1,0934,09,1175886,1868551,304,1
2009-11-06 01:45:00,2009,11,06,143A,15,4,1333,13,1166542,1900945,304,1
2009-11-06 01:49:00,2009,11,06,143A,15,1,0925,09,1175239,1877492,304,1
2009-11-06 06:46:47,2009,11,06,143A,15,1,0725,07,1167503,1861292,090,1
2009-11-06 08:01:00,2009,11,06,143A,15,1,0911,09,1158611,1870653,277,1
2009-11-06 10:31:34,2009,11,06,143A,15,4,1132,11,1150086,1898102,290,1
2009-11-06 14:59:49,2009,11,06,143A,15,4,1113,11,1144364,1901512,140,1
2009-11-06 15:20:00,2009,11,06,143B,15,2,0312,03,1182549,1863368,303,1
2009-11-06 19:06:00,2009,11,06,143A,15,4,1131,11,1147542,1897630,090,1
2009-11-06 19:10:00,2009,11,06,1477,15,2,0334,03,1193975,1857723,090,1
2009-11-06 19:33:00,2009,11,06,143A,15,1,0732,07,1173144,1858205,330,1
2009-11-06 20:35:00,2009,11,06,141C,15,5,1531,15,1141798,1906419,304,1
2009-11-06 21:00:00,2009,11,06,143A,15,4,1122,11,1151798,1900953,269,1
2009-11-06 21:09:00,2009,11,06,143A,15,2,0621,06,1172168,1854504,090,1
2009-11-06 21:55:00,2009,11,06,143A,15,5,2533,25,1143864,1910492,290,1
2009-11-06 22:24:00,2009,11,06,143A,15,5,2533,25,1143628,1910820,090,1
2009-11-06 22:30:00,2009,11,06,143A,15,2,0511,05,1176347,1838293,290,1
2009-11-06 22:30:15,2009,11,06,143A,15,1,0724,07,1170356,1862970,304,1
2009-11-07 00:00:00,2009,11,07,143A,15,5,1712,17,1150804,1932037,291,1
2009-11-07 00:10:00,2009,11,07,143A,15,1,0833,08,1150197,1861115,303,1
2009-11-07 01:22:00,2009,11,07,143A,15,2,0613,06,1172112,1849775,303,1
2009-11-07 05:53:00,2009,11,07,143A,15,1,0833,08,1145770,1853593,260,1
2009-11-07 11:30:00,2009,11,07,141C,15,5,1724,17,1155875,1929323,303,1
2009-11-07 14:30:00,2009,11,07,143B,15,4,1013,10,1147965,1888529,200,1
2009-11-07 15:10:00,2009,11,07,143A,15,4,1112,11,1151276,1905040,330,1
2009-11-07 18:55:00,2009,11,07,143A,15,1,0823,08,1155108,1862351,303,1
2009-11-07 19:22:00,2009,11,07,143A,15,3,2031,20,1157463,1931832,304,1
2009-11-07 21:19:00,2009,11,07,1477,15,1,0735,07,1164217,1857615,303,1
2009-11-07 21:26:00,2009,11,07,143A,15,2,0331,03,1192061,1858546,092,1
2009-11-07 21:26:00,2009,11,07,141A,15,3,1913,19,1162320,1917715,304,1
2009-11-07 21:55:00,2009,11,07,143A,15,3,1913,19,1161560,1921269,303,1
2009-11-07 22:39:00,2009,11,07,143A,15,1,0821,08,1155694,1875908,303,1
2009-11-08 02:24:00,2009,11,08,141C,15,4,1115,11,1149509,1899315,304,1
2009-11-08 11:34:00,2009,11,08,143A,15,4,1113,11,1146311,1900914,259,1
2009-11-08 15:28:00,2009,11,08,143A,15,2,0422,04,1196623,1851398,303,1
2009-11-08 19:38:00,2009,11,08,143A,15,1,0724,07,1168528,1860084,303,1
2009-11-08 22:15:00,2009,11,08,143A,15,4,1011,10,1151878,1893633,304,1
2009-11-08 22:59:00,2009,11,08,143A,15,2,0621,06,1171644,1852419,304,1
2009-11-09 00:16:00,2009,11,09,143A,15,5,2534,25,1149172,1910615,304,1
2009-11-09 00:57:00,2009,11,09,143C,15,4,1122,11,1150680,1902866,290,1
2009-11-09 04:51:00,2009,11,09,143A,15,2,2223,22,1173044,1846497,303,1
2009-11-09 13:00:30,2009,11,09,1435,15,1,0234,02,1180909,1871281,314,1
2009-11-09 14:00:00,2009,11,09,143A,15,1,0932,09,1164594,1870540,092,1
2009-11-09 15:10:00,2009,11,09,143A,15,2,0311,03,1178173,1864218,330,1
2009-11-09 16:21:00,2009,11,09,143A,15,2,0614,06,1168461,1847603,304,1
2009-11-09 16:55:00,2009,11,09,143A,15,1,0726,07,1163881,1860540,200,1
2009-11-09 18:08:00,2009,11,09,143A,15,4,1011,10,1151881,1893516,090,1
2009-11-09 20:04:00,2009,11,09,1460,15,4,1033,10,1155881,1884402,290,1
2009-11-09 21:09:00,2009,11,09,141A,15,1,0723,07,1172448,1860814,304,1
2009-11-09 23:55:00,2009,11,09,143A,15,1,0821,08,1150877,1872577,304,1
2009-11-09 23:59:00,2009,11,09,143A,15,5,1413,14,1152895,1913110,304,1
2009-11-10 20:37:00,2009,11,10,1477,15,2,2223,22,1173621,1844065,304,1
2009-11-11 01:43:00,2009,11,11,143A,15,2,0613,06,1168902,1847112,304,1
2009-11-11 11:00:00,2009,11,11,143C,15,2,0321,03,1182419,1861457,090,1
2009-11-11 13:00:00,2009,11,11,143A,15,2,2223,22,1173882,1843719,269,1
2009-11-11 13:31:00,2009,11,11,141A,15,2,0632,06,1184018,1848092,092,1
2009-11-11 19:01:00,2009,11,11,143A,15,1,0222,02,1182075,1874464,092,1
2009-11-11 19:09:00,2009,11,11,143A,15,4,1114,11,1147172,1901056,290,1
2009-11-11 19:57:00,2009,11,11,143A,15,1,0214,02,1178654,1878716,090,1
2009-11-11 20:18:00,2009,11,11,141C,15,1,0722,07,1176625,1859378,304,1
2009-11-11 20:30:13,2009,11,11,143A,15,4,1011,10,1151869,1893952,090,1
2009-11-11 20:37:00,2009,11,11,143B,15,2,0423,04,1195805,1847748,304,1
2009-11-11 21:22:00,2009,11,11,143A,15,5,1532,15,1141663,1902494,304,1
2009-11-11 22:03:00,2009,11,11,1460,15,2,2223,22,1174201,1844117,303,1
2009-11-12 08:00:00,2009,11,12,141C,15,2,0512,05,1176357,1836013,300,1
2009-11-12 08:26:09,2009,11,12,143A,15,1,0711,07,1175260,1865710,290,1
2009-11-12 12:48:04,2009,11,12,2900,15,5,1614,16,1119266,1937352,277,1
2009-11-12 16:02:46,2009,11,12,143B,15,5,2534,25,1148019,1908364,090,1
2009-11-12 17:04:00,2009,11,12,143A,15,4,1112,11,1150629,1904676,290,1
2009-11-12 18:02:00,2009,11,12,143A,15,1,0923,09,1173590,1886329,259,1
2009-11-12 19:00:00,2009,11,12,1460,15,5,1732,17,1149732,1923016,304,1
2009-11-12 22:47:00,2009,11,12,143A,15,2,0422,04,1197201,1851581,304,1
2009-11-12 23:17:00,2009,11,12,143B,15,4,1132,11,1149319,1898335,290,1
2009-11-13 08:00:00,2009,11,13,141A,15,3,2412,24,1155767,1943685,303,1
2009-11-13 09:30:00,2009,11,13,141C,15,1,0935,09,1172475,1873205,314,1
2009-11-13 11:55:00,2009,11,13,1460,15,2,0621,06,1173323,1851880,304,1
2009-11-13 11:55:00,2009,11,13,1460,15,2,0621,06,1173323,1851880,304,1
2009-11-13 14:20:00,2009,11,13,143A,15,5,1511,15,1137105,1904442,291,1
2009-11-13 14:25:00,2009,11,13,143A,15,2,0524,05,1170374,1827758,303,1
2009-11-13 14:56:00,2009,11,13,141C,15,5,1423,14,1158212,1908136,304,1
2009-11-13 15:00:00,2009,11,13,141C,15,2,2233,22,1174273,1830362,314,1
2009-11-13 15:09:00,2009,11,13,143A,15,4,1133,11,1152855,1896512,290,1
2009-11-13 15:10:00,2009,11,13,143A,15,1,0915,09,1163991,1868474,289,1
2009-11-13 15:17:00,2009,11,13,143A,15,5,2514,25,1140528,1917152,304,1
2009-11-13 17:35:00,2009,11,13,141B,15,1,0234,02,1179042,1867682,289,1
2009-11-13 18:15:00,2009,11,13,141C,15,4,1222,12,1168383,1890736,304,1
2009-11-13 19:08:00,2009,11,13,143A,15,2,2234,22,1169245,1830531,304,1
2009-11-13 20:20:00,2009,11,13,143A,15,4,1132,11,1150198,1895783,303,1
2009-11-13 20:23:01,2009,11,13,143A,15,2,0511,05,1176506,1837349,259,1
2009-11-13 20:46:00,2009,11,13,143A,15,1,0915,09,1164479,1871925,304,1
2009-11-13 21:01:00,2009,11,13,143A,15,5,1533,15,1142343,1899766,304,1
2009-11-13 23:04:00,2009,11,13,141C,15,2,0612,06,1170879,1852477,303,1
2009-11-14 00:05:00,2009,11,14,143A,15,5,2515,25,1138075,1913854,291,1
2009-11-14 00:30:00,2009,11,14,143A,15,1,0711,07,1174379,1868294,290,1
2009-11-14 01:06:00,2009,11,14,143A,15,5,2512,25,1135061,1914804,290,1
2009-11-14 01:19:00,2009,11,14,141A,15,2,0413,04,1185469,1843263,289,1
2009-11-14 01:19:00,2009,11,14,143A,15,1,0815,08,1149839,1871027,304,1
2009-11-14 08:42:00,2009,11,14,143A,15,4,1111,11,1146908,1906673,290,1
2009-11-14 09:37:00,2009,11,14,1477,15,5,2512,25,1133448,1913335,290,1
2009-11-14 15:31:00,2009,11,14,143A,15,1,0234,02,1179064,1866870,303,1
2009-11-14 19:08:00,2009,11,14,141C,15,2,0523,05,1178465,1822701,303,1
2009-11-14 21:25:00,2009,11,14,2900,15,1,0735,07,1166284,1857426,092,1
2009-11-14 22:40:00,2009,11,14,143A,15,3,2311,23,1167152,1929637,300,1
2009-11-14 23:10:00,2009,11,14,143A,15,2,0414,04,1189526,1853254,303,1
2009-11-15 00:09:00,2009,11,15,143A,15,2,0522,05,1176127,1826262,303,1
2009-11-15 03:46:00,2009,11,15,143A,15,4,1135,11,1156503,1897185,293,1
2009-11-15 08:39:00,2009,11,15,143A,15,2,0313,03,1180361,1863808,303,1
2009-11-15 13:17:00,2009,11,15,143A,15,5,2532,25,1139870,1910063,330,1
2009-11-15 14:08:00,2009,11,15,141C,15,3,1922,19,1164890,1929782,303,1
2009-11-15 16:20:00,2009,11,15,2900,15,1,0921,09,1169793,1871508,304,1
2009-11-15 16:50:00,2009,11,15,1460,15,1,0734,07,1167495,1858619,304,1
2009-11-15 17:20:00,2009,11,15,2900,15,5,1422,14,1152223,1910438,092,1
2009-11-15 23:14:00,2009,11,15,143A,15,1,0713,07,1168315,1867871,304,1
2009-11-16 01:05:00,2009,11,16,141A,15,4,1013,10,1150031,1886714,259,1
2009-11-16 01:25:00,2009,11,16,143A,15,2,0321,03,1183404,1861283,092,1
2009-11-16 07:35:00,2009,11,16,141C,15,2,2233,22,1174273,1830362,314,1
2009-11-16 17:01:00,2009,11,16,143A,15,4,1021,10,1153001,1891774,162,1
2009-11-16 20:08:32,2009,11,16,143A,15,2,0423,04,1196103,1847755,304,1
2009-11-16 21:30:00,2009,11,16,143B,15,1,0722,07,1176619,1859594,090,1
2009-11-16 22:43:00,2009,11,16,143A,15,1,0711,07,1172348,1865655,303,1
2009-11-16 23:00:00,2009,11,16,1460,15,1,0911,09,1156872,1868296,304,1
2009-11-16 23:23:00,2009,11,16,143A,15,2,0511,05,1176699,1837397,290,1
2009-11-17 01:57:00,2009,11,17,1460,15,2,0614,06,1164433,1849650,304,1
2009-11-17 14:05:00,2009,11,17,143A,15,2,2213,22,1169228,1839757,290,1
2009-11-17 15:11:00,2009,11,17,143A,15,5,1523,15,1139894,1900321,303,1
2009-11-17 18:52:00,2009,11,17,143A,15,1,0731,07,1176201,1855787,303,1
2009-11-17 19:11:00,2009,11,17,143A,15,1,0825,08,1160744,1862869,303,1
2009-11-17 20:50:00,2009,11,17,143A,15,3,1823,18,1172977,1906313,123,1
2009-11-17 21:50:00,2009,11,17,141C,15,2,0633,06,1183176,1842346,303,1
2009-11-17 22:25:00,2009,11,17,143A,15,2,2223,22,1174126,1846828,303,1
2009-11-17 23:27:00,2009,11,17,143A,15,1,0713,07,1166782,1863244,303,1
2009-11-18 01:03:00,2009,11,18,143A,15,1,0912,09,1158520,1873804,304,1
2009-11-18 01:22:00,2009,11,18,141C,15,1,0913,09,1155612,1879410,303,1
2009-11-18 10:26:00,2009,11,18,141C,15,3,1922,19,1164840,1928694,303,1
2009-11-18 13:53:00,2009,11,18,143B,15,2,0533,05,1184015,1817410,121,1
2009-11-18 15:40:00,2009,11,18,143A,15,1,0932,09,1165282,1869706,290,1
2009-11-18 16:10:00,2009,11,18,143A,15,1,0715,07,1164343,1867812,096,1
2009-11-18 16:11:00,2009,11,18,143A,15,4,1132,11,1149784,1896650,304,1
2009-11-18 18:30:00,2009,11,18,143A,15,5,2522,25,1146060,1914508,304,1
2009-11-18 18:37:00,2009,11,18,143A,15,2,0611,06,1164005,1853061,090,1
2009-11-18 18:59:00,2009,11,18,143A,15,5,2535,25,1151777,1912593,304,1
2009-11-18 19:30:00,2009,11,18,143A,15,2,0512,05,1178482,1835013,290,1
2009-11-18 19:46:00,2009,11,18,143A,15,2,2222,22,1170156,1846362,304,1
2009-11-18 20:13:00,2009,11,18,143A,15,2,0424,04,1198639,1850151,304,1
2009-11-18 20:15:00,2009,11,18,143A,15,2,0624,06,1180862,1852108,090,1
2009-11-18 20:48:00,2009,11,18,2900,15,4,1115,11,1148729,1899377,304,1
2009-11-18 21:39:00,2009,11,18,143A,15,5,2531,25,1138055,1908439,303,1
2009-11-18 21:57:00,2009,11,18,143A,15,1,0221,02,1177985,1876501,304,1
2009-11-18 22:12:00,2009,11,18,143A,15,1,0214,02,1178983,1876608,304,1
2009-11-18 22:35:00,2009,11,18,143A,15,4,1034,10,1164004,1888804,304,1
2009-11-18 22:43:00,2009,11,18,141A,15,1,0912,09,1158146,1875140,291,1
2009-11-19 00:20:00,2009,11,19,143A,15,2,0513,05,1178827,1831432,304,1
2009-11-19 03:38:00,2009,11,19,143A,15,2,0621,06,1171375,1852828,304,1
2009-11-19 05:42:28,2009,11,19,143B,15,1,0724,07,1168793,1859574,290,1
2009-11-19 06:20:00,2009,11,19,1460,15,1,0835,08,1161482,1850598,290,1
2009-11-19 07:20:00,2009,11,19,142A,15,4,1113,11,1146703,1898354,290,1
2009-11-19 11:55:00,2009,11,19,143A,15,2,0414,04,1188916,1854104,290,1
2009-11-19 15:35:00,2009,11,19,2900,15,4,1223,12,1162098,1889748,290,1
2009-11-19 16:25:45,2009,11,19,141C,15,1,0824,08,1157283,1867677,304,1
2009-11-19 19:05:00,2009,11,19,143A,15,5,2531,25,1137126,1910811,290,1
2009-11-19 19:47:43,2009,11,19,143A,15,4,1011,10,1147573,1892886,290,1
2009-11-19 20:00:00,2009,11,19,143A,15,1,0731,07,1177312,1859236,321,1
2009-11-19 22:00:00,2009,11,19,143A,15,2,0523,05,1174278,1822387,303,1
2009-11-19 22:16:59,2009,11,19,143A,15,2,0422,04,1196258,1852878,092,1
2009-11-20 00:10:00,2009,11,20,143A,15,2,0314,03,1184360,1864049,304,1
2009-11-20 00:10:00,2009,11,20,143A,15,2,0413,04,1187763,1844193,291,1
2009-11-20 00:17:00,2009,11,20,143A,15,2,0623,06,1177632,1854607,277,1
2009-11-20 11:12:00,2009,11,20,1460,15,1,0233,02,1178117,1866231,090,1
2009-11-20 13:15:00,2009,11,20,141C,15,5,1523,15,1139494,1901265,314,1
2009-11-20 13:25:00,2009,11,20,141C,15,4,1211,12,1161288,1898611,314,1
2009-11-20 17:22:00,2009,11,20,143A,15,1,0711,07,1174210,1866847,121,1
2009-11-20 19:36:00,2009,11,20,143A,15,4,1013,10,1150782,1888565,090,1
2009-11-20 22:55:00,2009,11,20,143A,15,5,2515,25,1136635,1914873,092,1
2009-11-20 23:02:00,2009,11,20,143A,15,5,1522,15,1139536,1897833,304,1
2009-11-21 01:10:00,2009,11,21,143B,15,1,0712,07,1170616,1865630,304,1
2009-11-21 05:00:00,2009,11,21,143A,15,4,1111,11,1144494,1904846,330,1
2009-11-21 08:53:00,2009,11,21,143C,15,1,0723,07,1172872,1859725,090,1
2009-11-21 11:15:00,2009,11,21,143A,15,1,0715,07,1166268,1867157,090,1
2009-11-21 14:50:00,2009,11,21,1460,15,2,0414,04,1192863,1852970,303,1
2009-11-21 17:03:00,2009,11,21,143A,15,1,0715,07,1163696,1867244,290,1
2009-11-21 19:39:00,2009,11,21,143B,15,2,0333,03,1190025,1856363,303,1
2009-11-21 19:56:51,2009,11,21,143A,15,4,1131,11,1144930,1897567,290,1
2009-11-21 20:10:00,2009,11,21,1460,15,4,1023,10,1158910,1889583,092,1
2009-11-21 22:30:00,2009,11,21,143A,15,1,0231,02,1177931,1873073,290,1
2009-11-21 22:38:00,2009,11,21,143A,15,2,0622,06,1172981,1849614,303,1
2009-11-21 22:44:00,2009,11,21,143A,15,1,0726,07,1163673,1859591,092,1
2009-11-21 23:45:00,2009,11,21,1477,15,1,0822,08,1153763,1870541,304,1
2009-11-22 00:05:00,2009,11,22,143A,15,2,0432,04,1201817,1839377,304,1
2009-11-22 00:08:00,2009,11,22,143A,15,2,0323,03,1177524,1855838,092,1
2009-11-22 00:41:21,2009,11,22,143A,15,2,0611,06,1167009,1852247,220,1
2009-11-22 01:48:00,2009,11,22,143A,15,2,0324,03,1189040,1855631,103,1
2009-11-22 02:30:00,2009,11,22,1460,15,2,0333,03,1191887,1855763,090,1
2009-11-22 04:23:00,2009,11,22,143A,15,1,0813,08,1147126,1863705,303,1
2009-11-22 04:30:00,2009,11,22,143A,15,4,1131,11,1144597,1894657,304,1
2009-11-22 05:25:00,2009,11,22,141A,15,1,2131,21,1185847,1870884,092,1
2009-11-22 19:15:00,2009,11,22,143A,15,2,0522,05,1177823,1830329,303,1
2009-11-22 19:20:00,2009,11,22,143A,15,5,1513,15,1138580,1899269,304,1
2009-11-22 20:38:00,2009,11,22,143A,15,2,0513,05,1179523,1833757,291,1
2009-11-22 22:40:00,2009,11,22,143A,15,2,0614,06,1168464,1847474,304,1
2009-11-23 06:05:00,2009,11,23,143A,15,4,1111,11,1147090,1907012,290,1
2009-11-23 08:15:00,2009,11,23,141C,15,2,2233,22,1174273,1830362,314,1
2009-11-23 11:30:00,2009,11,23,141C,15,1,0822,08,1150777,1865218,304,1
2009-11-23 16:29:00,2009,11,23,143A,15,2,0322,03,1178737,1859558,304,1
2009-11-23 20:22:00,2009,11,23,143A,15,2,0422,04,1195603,1852586,303,1
2009-11-23 20:56:00,2009,11,23,143A,15,1,0714,07,1165382,1863204,303,1
2009-11-24 11:28:00,2009,11,24,143A,15,1,0734,07,1167241,1858740,290,1
2009-11-24 12:00:00,2009,11,24,143C,15,5,1624,16,1139922,1927446,314,1
2009-11-24 16:50:00,2009,11,24,143A,15,1,0935,09,1175081,1872200,290,1
2009-11-24 20:55:00,2009,11,24,143A,15,2,0324,03,1186583,1857162,303,1
2009-11-25 00:25:00,2009,11,25,143A,15,2,0323,03,1182136,1856033,304,1
2009-11-25 01:28:00,2009,11,25,143A,15,5,1634,16,1140406,1920802,304,1
2009-11-25 08:35:00,2009,11,25,1477,15,1,0725,07,1165801,1859995,304,1
2009-11-25 09:20:00,2009,11,25,143A,15,2,0511,05,1186316,1838084,314,1
2009-11-25 09:50:00,2009,11,25,142A,15,4,1012,10,1148875,1889389,290,1
2009-11-25 15:14:00,2009,11,25,143A,15,1,0722,07,1176215,1859270,119,1
2009-11-25 15:50:00,2009,11,25,143A,15,5,1531,15,1141652,1904877,220,1
2009-11-25 20:00:00,2009,11,25,143A,15,2,0432,04,1202225,1834423,092,1
2009-11-25 20:30:00,2009,11,25,143A,15,4,1121,11,1154643,1903756,303,1
2009-11-26 01:55:37,2009,11,26,143A,15,1,0734,07,1167309,1857685,259,1
2009-11-26 02:46:00,2009,11,26,143A,15,2,0312,03,1180001,1861898,304,1
2009-11-27 00:10:00,2009,11,27,143A,15,3,1822,18,1172080,1908084,280,1
2009-11-27 10:45:00,2009,11,27,141C,15,2,0633,06,1183149,1843419,303,1
2009-11-27 11:10:00,2009,11,27,143A,15,1,0713,07,1167678,1864024,303,1
2009-11-27 12:50:00,2009,11,27,143A,15,2,0612,06,1167339,1852236,304,1
2009-11-27 13:10:00,2009,11,27,143A,15,1,0834,08,1145795,1852638,277,1
2009-11-27 13:40:00,2009,11,27,143A,15,2,0522,05,1178206,1830674,303,1
2009-11-27 15:15:00,2009,11,27,143C,15,1,2123,21,1182922,1874802,090,1
2009-11-27 16:05:00,2009,11,27,141A,15,4,1124,11,1157412,1899599,090,1
2009-11-27 17:57:00,2009,11,27,143A,15,4,1112,11,1150917,1906117,090,1
2009-11-27 19:32:00,2009,11,27,143A,15,2,0533,05,1183094,1818520,123,1
2009-11-27 19:45:00,2009,11,27,143A,15,1,0232,02,1178930,1868837,277,1
2009-11-27 20:00:00,2009,11,27,143B,15,1,2124,21,1184064,1873439,290,1
2009-11-27 20:17:00,2009,11,27,143A,15,5,2521,25,1143642,1918472,210,1
2009-11-27 20:17:00,2009,11,27,143A,15,2,2212,22,1168748,1834968,259,1
2009-11-27 21:47:00,2009,11,27,1460,15,4,1113,11,1146553,1900160,090,1
2009-11-27 21:55:00,2009,11,27,143A,15,4,1034,10,1158085,1888969,092,1
2009-11-28 00:39:00,2009,11,28,143A,15,5,2515,25,1138102,1913681,103,1
2009-11-28 01:04:00,2009,11,28,143A,15,4,1024,10,1153813,1886893,304,1
2009-11-28 01:30:00,2009,11,28,141C,15,5,2525,25,1150225,1915636,303,1
2009-11-28 01:36:00,2009,11,28,141C,15,3,1823,18,1172644,1906644,259,1
2009-11-28 12:20:00,2009,11,28,1460,15,1,0233,02,1177635,1867715,090,1
2009-11-28 14:08:00,2009,11,28,141C,15,2,0424,04,1198792,1849455,269,1
2009-11-28 18:21:13,2009,11,28,143A,15,5,1532,15,1141960,1901149,090,1
2009-11-28 19:04:15,2009,11,28,143A,15,4,1013,10,1151090,1886486,103,1
2009-11-28 20:32:00,2009,11,28,143A,15,2,0533,05,1180733,1818385,090,1
2009-11-28 21:00:00,2009,11,28,143C,15,2,0533,05,1180733,1818385,304,1
2009-11-29 00:42:00,2009,11,29,143A,15,4,1323,13,1170920,1903323,303,1
2009-11-29 01:10:00,2009,11,29,143A,15,2,0634,06,1177568,1847246,323,1
2009-11-29 01:35:00,2009,11,29,143B,15,4,1112,11,1149604,1905538,304,1
2009-11-29 01:50:00,2009,11,29,143A,15,4,1122,11,1152355,1899633,304,1
2009-11-29 02:39:43,2009,11,29,143A,15,2,0611,06,1167029,1851508,304,1
2009-11-29 03:10:00,2009,11,29,143A,15,4,1014,10,1152046,1891752,259,1
2009-11-29 16:32:00,2009,11,29,141A,15,2,0614,06,1167098,1848947,304,1
2009-11-29 17:20:00,2009,11,29,2900,15,2,0513,05,1178264,1831441,220,1
2009-11-29 20:21:00,2009,11,29,143A,15,5,1731,17,1148778,1921261,289,1
2009-11-29 20:38:00,2009,11,29,143A,15,5,2522,25,1141927,1915438,304,1
2009-11-29 21:22:48,2009,11,29,143A,15,1,0932,09,1165918,1870674,290,1
2009-11-29 22:40:00,2009,11,29,143A,15,1,0734,07,1168070,1855969,092,1
2009-11-30 00:23:37,2009,11,30,141A,15,1,0835,08,1158438,1848479,304,1
2009-11-30 10:54:00,2009,11,30,143A,15,4,1013,10,1147557,1887758,144,1
2009-11-30 11:40:00,2009,11,30,141C,15,3,1813,18,1171307,1911991,314,1
2009-11-30 12:13:00,2009,11,30,143A,15,2,0331,03,1191621,1860263,303,1
2009-11-30 13:10:00,2009,11,30,141C,15,4,0132,01,1176557,1895307,321,1
2009-11-30 16:04:00,2009,11,30,141A,15,1,0213,02,1179458,1879110,303,1
2009-11-30 21:00:00,2009,11,30,143A,15,4,1332,13,1160396,1902010,304,1
2009-12-01 01:00:00,2009,12,01,143A,15,2,0531,05,1182597,1828856,304,1
2009-12-01 01:00:00,2009,12,01,143A,15,1,0932,09,1164939,1870104,290,1
2009-12-01 08:00:00,2009,12,01,2900,15,5,2513,25,1129750,1911725,314,1
2009-12-01 11:05:00,2009,12,01,141C,15,1,0934,09,1175134,1870208,303,1
2009-12-01 15:11:00,2009,12,01,141A,15,2,0522,05,1177324,1827405,330,1
2009-12-01 15:14:00,2009,12,01,143B,15,1,0735,07,1164588,1855913,290,1
2009-12-01 19:40:00,2009,12,01,143A,15,2,0522,05,1178227,1830012,303,1
2009-12-01 20:05:00,2009,12,01,143A,15,5,1513,15,1136847,1894556,290,1
2009-12-01 20:12:08,2009,12,01,143A,15,1,0725,07,1166212,1860232,200,1
2009-12-01 21:15:00,2009,12,01,143A,15,4,1024,10,1153049,1887576,303,1
2009-12-01 21:44:00,2009,12,01,143A,15,1,0823,08,1155108,1862351,092,1
2009-12-02 00:16:00,2009,12,02,143A,15,4,1133,11,1151449,1895428,259,1
2009-12-02 00:35:00,2009,12,02,141C,15,2,0533,05,1180025,1817599,304,1
2009-12-02 01:20:00,2009,12,02,143A,15,1,0723,07,1171349,1863033,259,1
2009-12-02 07:55:00,2009,12,02,141A,15,2,2223,22,1173526,1847123,304,1
2009-12-02 08:25:00,2009,12,02,141C,15,2,0314,03,1187899,1864102,314,1
2009-12-02 10:31:00,2009,12,02,143A,15,5,1522,15,1139794,1900170,090,1
2009-12-02 11:09:00,2009,12,02,141C,15,5,1631,16,1119751,1924815,303,1
2009-12-02 11:40:00,2009,12,02,143A,15,4,1121,11,1152505,1905872,290,1
2009-12-02 15:20:00,2009,12,02,143A,15,4,1123,11,1153433,1901745,090,1
2009-12-02 18:29:07,2009,12,02,143A,15,2,0632,06,1183115,1847735,303,1
2009-12-02 20:36:01,2009,12,02,143A,15,1,0712,07,1169308,1867898,092,1
2009-12-03 04:59:00,2009,12,03,143A,15,2,0323,03,1181183,1857724,290,1
