"Date","Tsfc_F_avg","Tdew_F_avg","Rh_PCT_avg","Psfc_MB_avg","CldCov_PCT_avg","Tapp_F_avg","Spd_MPH_avg","Tsfc_F_max","Tdew_F_max","Rh_PCT_max","Psfc_MB_max","CldCov_PCT_max","Tapp_F_max","Spd_MPH_max","Tsfc_F_min","Tdew_F_min","Rh_PCT_min","Psfc_MB_min","CldCov_PCT_min","Tapp_F_min","Spd_MPH_min","PcpPrevHr_IN"
2001-01-01,24.6666666666667,21.4875,88.125,1007.60833333333,98.4166666666667,13.0875,13.1666666666667,26.9,23.3,93,1010.4,100,16,17,21.4,19.5,83,1005.3,82,8.1,7,0
2001-01-02,17.0875,16.0125,96.1666666666667,1011.27916666667,31.0416666666667,2.07083333333333,16.1666666666667,22,19.7,100,1014.1,82,9.7,24,14.2,13.9,91,1005.6,3,-4.9,13,0
2001-01-03,24.225,22.4291666666667,93.4583333333333,997.991666666667,84.375,9.97916666666667,19.5,33.4,30.7,100,1004.5,100,23.6,25,15,14.6,87,994.5,15,-4.2,10,0.04
2001-01-04,27.9708333333333,25.4416666666667,90.4583333333333,991.1125,84.75,15.8625,19.2083333333333,35.1,32.9,93,997.5,100,21.8,32,21.2,18.2,86,979.3,37,9.6,7,0.08
2001-01-05,34.7083333333333,31.5166666666667,88.5,982.929166666667,99,22.925,22.75,36.5,34.7,94,989.5,100,24.5,26,29.5,25.6,84,977.5,96,19.1,14,0.02
2001-01-06,31.6833333333333,29.2833333333333,91.25,984.9875,91,21.075,16,35.3,33.7,94,988.4,100,26.5,24,26.8,24.3,88,981.8,75,14.9,10,0
2001-01-07,32.0166666666667,28.4625,87.1666666666667,989.408333333333,80.4583333333333,21.4833333333333,15.3333333333333,35.8,33.8,95,993.8,100,27.4,18,27.5,23.7,80,984.7,33,15,12,0.02
2001-01-08,25.975,22.0333333333333,85.25,996.533333333333,97.875,13.7291666666667,15.25,27.9,23.9,88,1000.7,100,17.2,18,23.2,19.6,82,993.5,91,10.7,12,0
2001-01-09,23.1541666666667,19.9125,87.625,1001.35833333333,22.2083333333333,9.08333333333333,18.5416666666667,25,22.3,91,1003.3,98,13.1,24,20.3,16.5,84,999.1,0,6.2,13,0
2001-01-10,30.7083333333333,28.4375,91.7083333333333,997.754166666667,30.4166666666667,17.7333333333333,22.0833333333333,35.7,34.1,95,999.8,93,24.5,24,25.7,23.5,86,996.2,0,10.8,18,0
2001-01-11,34.6125,33.2666666666667,95.3333333333333,996.904166666667,99.5416666666667,26.3791666666667,11.75,36.6,35.9,98,998.1,100,29.3,18,32.9,31.2,94,995.5,98,25.2,7,0
2001-01-12,33.9833333333333,32.3583333333333,94.125,1000.06666666667,99.9166666666667,28.4,6.58333333333333,36,34.8,96,1002.3,100,33.2,9,32.2,30.2,92,997,99,24.4,3,0
2001-01-13,33.5375,31.6958333333333,93.375,999.595833333333,99.7916666666667,24.4791666666667,12.75,34.2,32.7,95,1001.9,100,26.3,17,32,30.6,91,995.5,99,21.3,9,0
2001-01-14,35.4541666666667,34.55,97.0416666666667,991.1625,100,25.6833333333333,16.0833333333333,36.3,35.7,98,994.8,100,27.4,20,34,32.7,95,989.5,100,23.2,14,0.12
2001-01-15,34.275,32.05,91.9166666666667,991.729166666667,100,23.475,18.375,35.5,34.4,96,995.5,100,26.3,21,33,30,89,989.4,100,21.2,14,0.03
2001-01-16,30.3166666666667,26.9166666666667,87.3333333333333,1000.50833333333,96.7916666666667,20.5,12.8333333333333,32.3,29.4,90,1002.8,100,23.2,20,26.6,23.4,84,996.1,85,16.6,8,0
2001-01-17,27.0208333333333,23.9291666666667,88.4583333333333,1001.59166666667,98.125,17.525,10.2083333333333,28.2,25.4,92,1003.7,100,20.1,15,26,22.5,85,997.8,87,15.3,7,0
2001-01-18,29.3833333333333,26.925,90.9583333333333,994.016666666667,99.9166666666667,18.8083333333333,13.7083333333333,32.1,29.7,94,997.2,100,23,18,27.2,25.1,85,992.4,99,14.6,8,0
2001-01-19,27.825,23.4333333333333,83.75,997.875,99.9166666666667,15.4583333333333,17.5416666666667,31.6,27.9,87,1001.4,100,22,24,24.2,19.7,82,992.6,99,11.8,10,0.04
2001-01-20,21.7625,17.2375,83.0833333333333,1001.2125,65.875,10.7958333333333,10.8333333333333,24.4,19.5,96,1002,100,14.7,17,16.4,15.4,74,1000.7,10,0.6,6,0.01
2001-01-21,21.5333333333333,18.4125,88.2083333333333,1004.45,40.2083333333333,12.0958333333333,8.79166666666667,24.9,21.2,95,1007,96,22.4,15,16.8,14.5,83,1001,4,2.7,2,0
2001-01-22,28.1541666666667,25.1625,88.9166666666667,1004.7875,98.5833333333333,19.0375,12.125,34.7,32.2,92,1007.3,100,23.6,22,23,19.1,83,1000.9,92,15.5,0,0
2001-01-23,33.05,30.8041666666667,91.7916666666667,998.683333333333,99.625,24.1708333333333,12.25,34.7,33,95,1000.2,100,27.3,20,29.1,25.9,87,996.4,99,19.1,7,0
2001-01-24,28.8125,24.3541666666667,83.7916666666667,999.779166666667,97.5,16.3333333333333,18.75,31.6,29.1,91,1005.7,100,21,25,25.4,20.6,78,995.6,63,11.5,12,0.08
2001-01-25,23.7166666666667,20.5625,88,1005.24583333333,49.375,11.2791666666667,14.7083333333333,26.2,22.2,93,1008.1,95,14.2,20,20,18,81,1000.4,0,7.5,12,0
2001-01-26,28.9166666666667,25.2166666666667,86.3333333333333,990.770833333333,98.875,15.7708333333333,20.7083333333333,32.4,29.6,91,999.4,100,22.3,26,26.2,20.8,80,985.5,94,12.6,14,0.18
2001-01-27,23.8125,20.5125,87.4166666666667,1001.29166666667,76.9583333333333,9.425,19.8333333333333,28.2,24,91,1003.7,100,13.3,26,21.3,18.2,84,994.4,14,4.7,10,0
2001-01-28,26.0958333333333,23.5166666666667,90.375,1002.37916666667,90.3333333333333,16.0458333333333,10.875,31,29.2,95,1003.9,100,22.8,21,21.2,18.1,85,998.7,70,6.3,7,0
2001-01-29,36.2,34.9208333333333,95.6666666666667,986.379166666667,100,26.1041666666667,18.625,40.9,40,98,997.9,100,31.2,29,31.6,29.8,93,974.8,100,23.2,9,0.81
2001-01-30,35.5416666666667,33.85,94.0833333333333,973.8875,95.9166666666667,26.1833333333333,15.25,37.2,36.3,98,978.3,100,29,20,33.8,31.5,89,970.8,80,22.6,8,0.23
2001-01-31,32.95,30.0916666666667,89.5416666666667,986.583333333333,82.2916666666667,22.7791666666667,15.25,34.9,32.9,93,993.5,99,25.4,17,28.6,25.7,85,978.9,59,17.6,13,0
2001-02-01,25.0625,22.6625,90.9166666666667,996.908333333333,96.2916666666667,13.0208333333333,14.5833333333333,29.7,27.2,98,1000,100,19.2,22,9.3,8.7,87,993.4,88,-10.1,9,0.01
2001-02-02,9.60416666666667,8.24166666666667,94.25,1002.63333333333,75.125,-8.34166666666667,17.8333333333333,12.8,10.6,100,1004.1,100,-3,22,5.9,5.7,86,999.6,10,-14.5,13,0
2001-02-03,21.5,17.9375,85.0833333333333,997.7875,97.0416666666667,7.97916666666667,15.375,27.9,26.1,93,1002.3,100,16.9,18,13.8,13.2,77,993.1,88,-1.9,13,0.06
2001-02-04,30.4,28.5958333333333,93.5833333333333,992.458333333333,98.75,22.1333333333333,9.83333333333333,31.8,29.8,96,994,100,25.5,16,29.1,26.7,91,991.1,92,17.5,5,0.11
2001-02-05,28.9333333333333,26.1375,89.5416666666667,992.591666666667,94.1666666666667,18.725,12.75,32.9,30.4,92,994.5,100,22.5,17,27.4,24.4,87,989.6,73,17,8,0.11
2001-02-06,31.4333333333333,28.4333333333333,89.0833333333333,994.866666666667,98.8333333333333,24.6583333333333,7.625,33.6,31.8,93,1000.9,100,27.5,13,29.7,26.9,83,988.5,95,20,3,0.15
2001-02-07,31.5958333333333,28.8125,89.7916666666667,1001.52916666667,100,23.8083333333333,11.4583333333333,35.6,34.3,95,1004.4,100,28,23,28.3,25.3,86,996.5,100,20.9,1,0.1
2001-02-08,41.95,41.6791666666667,99.5,992.391666666667,100,34.6083333333333,15.5416666666667,49,48.4,100,996.2,100,41,28,34,33,97,985.4,100,23.9,5,0.56
2001-02-09,37.5833333333333,35.4291666666667,92.2083333333333,983.95,100,26.2458333333333,25.3333333333333,51.1,50.1,100,997.7,100,43.3,33,21.1,17.3,85,978.1,100,3.7,10,1.18
2001-02-10,19.1541666666667,14.3916666666667,79.625,1007.60833333333,55.4166666666667,6.525,13.125,21.6,17.6,87,1013,100,11.1,22,16.5,12.9,68,999,3,1.2,6,0
2001-02-11,23.6958333333333,15.5,71,1011.69166666667,46.1666666666667,12.7416666666667,11.625,27.8,17.4,80,1014.6,88,16,17,18.6,13.6,61,1007.4,5,8.9,7,0
2001-02-12,31.4083333333333,23.75,73.4583333333333,1003.2125,3.125,22.1333333333333,11.9166666666667,36.5,29.2,86,1006.7,23,29.9,17,25.9,16.8,65,1000.6,0,14.2,8,0
2001-02-13,35.175,32.075,88.9166666666667,1001.4625,99.125,30.1458333333333,6.125,37.8,34.6,96,1004.9,100,34.6,8,32.8,29.1,86,995.6,96,27.7,3,0.06
2001-02-14,33.8166666666667,31.5291666666667,91.75,992.495833333333,99.9583333333333,24.9875,13.2083333333333,35.9,35,97,995.1,100,31.6,22,30.4,25.9,84,990.1,99,18.6,5,0.4
2001-02-15,29.8708333333333,25.7083333333333,84.6666666666667,995.9125,99.7916666666667,22.1458333333333,8.75,30.5,26.6,86,997.2,100,25.1,15,28.9,24.5,83,994.6,99,19.6,3,0
2001-02-16,27.1041666666667,22.9583333333333,84.625,999.8875,88.25,15.7375,15.4583333333333,31.7,28.2,89,1005.9,100,28.5,26,17,14.2,80,996.1,38,-1.7,2,0
2001-02-17,16.55,13.625,86.625,1010.32916666667,34.625,1.00416666666667,16.875,19.7,14.1,94,1012.7,100,5.8,24,13.8,13.5,75,1006.5,0,-3.2,13,0
2001-02-18,20.9791666666667,13.9333333333333,74.5,1006.57083333333,21.6666666666667,7.15833333333333,16,27.3,15.9,97,1010.9,86,15.4,22,12.9,11,59,998.4,0,-2.6,13,0
2001-02-19,31.7291666666667,26.9541666666667,83.375,994.1375,67.0416666666667,20.5375,17.5,34.3,33.1,97,997.5,100,26.3,24,27.4,16.8,64,991.8,3,13.7,9,0
2001-02-20,29.2208333333333,25.325,85.875,1000.00833333333,47.5,19.7333333333333,11.75,32.1,30.9,96,1005.9,99,25.1,21,21,15.4,76,994.8,0,5.2,6,0
2001-02-21,18.3375,13.075,74.2916666666667,1009.39583333333,22.9583333333333,6.1,12.25,20.2,14,80,1012.3,86,12.8,20,15.3,10.7,64,1005.2,0,-0.8,5,0
2001-02-22,25.675,21.225,83.5416666666667,997.791666666667,93.2916666666667,14.6916666666667,13.0416666666667,29.5,25.1,88,1004.3,100,18.2,18,21.2,14.6,76,994.4,66,12.3,6,0.06
2001-02-23,25.4083333333333,20.3833333333333,81.6666666666667,1003.80833333333,62.7083333333333,14.5208333333333,12.5833333333333,30.6,23.2,88,1006.9,100,19.3,18,20.7,17.2,73,997.8,3,8.3,6,0
2001-02-24,37.7416666666667,34.7416666666667,89.4166666666667,990.8125,99.7083333333333,26.9958333333333,22.625,48.8,48.1,99,1003.2,100,41.2,30,30.2,22.5,71,976.7,99,18.5,15,1.33
2001-02-25,36.4541666666667,31.7708333333333,83.2916666666667,985.8,96.25,23.9291666666667,29.0833333333333,48.8,47.5,96,1001.6,100,41,38,30.6,25.1,79,973.2,69,16.2,18,0.08
2001-02-26,33.0791666666667,26.7583333333333,77.75,1005.2125,68.125,25.6125,9.58333333333333,38.1,31,81,1006.7,100,32.3,15,28.5,22.6,73,1002.5,10,19.3,3,0
2001-02-27,25.9916666666667,16.9416666666667,67.4166666666667,1007.68333333333,78.7916666666667,14.1083333333333,14.7083333333333,30.6,25.4,83,1009.1,100,20.2,17,21.7,11,51,1006.3,40,7.7,10,0.01
2001-02-28,22.2083333333333,8.84583333333333,51.5833333333333,1001.25833333333,7.875,10.5208333333333,12.625,27.8,14.7,69,1006.7,54,17.6,20,15.5,0.3,29,994.5,0,3.1,7,0
2001-03-01,31.2625,23.6208333333333,74.0416666666667,990.341666666667,48.3333333333333,20.2708333333333,16.0833333333333,38.5,29,86,994.2,99,30.1,20,24.8,15.2,58,985.6,2,10.9,12,0
2001-03-02,34.6,31.1375,87.4583333333333,985.108333333333,99.5833333333333,25.725,13.1666666666667,37.1,33.1,92,986.8,100,30,17,32.2,29.3,82,984.3,97,22.3,6,0
2001-03-03,36.2458333333333,32.9833333333333,88.2916666666667,988.470833333333,65.5833333333333,32.6583333333333,4.875,38.9,34.5,94,990,100,36.9,12,32.3,30.4,83,986.3,9,29.7,2,0
2001-03-04,30.2333333333333,25.8041666666667,83.7916666666667,992.658333333333,98.9166666666667,17.4375,21.25,37.2,34.3,91,995.3,100,30.6,28,27.5,21.6,76,989.2,95,12.9,9,0
2001-03-05,25.8083333333333,18.7125,74.1666666666667,996.766666666667,92.8333333333333,10.6,24.625,28.8,24.5,85,998,100,19.3,31,21.2,13.5,65,994.5,58,4.2,10,0.05
2001-03-06,28.9958333333333,23.3583333333333,79.5833333333333,999.2875,100,16.0291666666667,20.1666666666667,32.2,27.2,83,1000.6,100,23,26,26.2,21,73,998,100,11.6,12,0
2001-03-07,33.6708333333333,27.8291666666667,79.7083333333333,995.916666666667,70.7083333333333,24.2916666666667,13.7083333333333,39.7,30.7,88,998.3,100,32.6,20,29.4,23.3,65,993.5,2,17.9,9,0
2001-03-08,31.4875,23.875,73.625,992,85.8333333333333,20.6,16.3333333333333,32.9,25.5,82,993.9,100,22.5,21,30.1,21.7,64,990.5,43,17.3,13,0.02
2001-03-09,32.15,23.6833333333333,71.375,996.4375,63.25,24.5583333333333,10.1666666666667,34.2,26.7,83,997.8,96,33,18,29.6,20.4,61,994.6,21,18.6,1,0
2001-03-10,36.9958333333333,27.9458333333333,70.6666666666667,991.429166666667,35.7083333333333,28.2,15.5,42.8,35.6,93,996.4,98,34.2,23,30,23,55,986.1,1,20.7,7,0.15
2001-03-11,32.525,26.5208333333333,78.7916666666667,996.4,51.2916666666667,22.7083333333333,14.125,35.1,32.7,91,999.4,100,25.3,20,30.8,24.2,73,989.8,14,21,10,0.11
2001-03-12,37.9291666666667,35.4666666666667,91.3333333333333,983.025,95.9583333333333,28.5208333333333,17.2916666666667,43.3,41.2,94,994.3,100,35.9,22,32,28.7,84,977.1,82,22.1,12,0.14
2001-03-13,35.2041666666667,31.0166666666667,85.0416666666667,979.329166666667,99.2916666666667,24.7083333333333,18.4166666666667,38,33.4,88,987,100,29.3,21,32.5,27.9,83,976.1,95,20.4,13,0
2001-03-14,38.625,33.325,81.9166666666667,988.166666666667,69.9583333333333,31.9958333333333,10.0416666666667,43.4,35.9,90,989.4,100,37.8,16,34,31.2,67,987,6,25,6,0
2001-03-15,37.2375,34.8125,91.4583333333333,988.2875,99.9166666666667,27.3625,19.0833333333333,39.9,36.6,93,989.6,100,34.9,25,34.9,32.6,87,986.7,99,22.7,7,0.44
2001-03-16,32.7666666666667,29.2458333333333,87.3333333333333,990.558333333333,100,19.9083333333333,24.5416666666667,35,32.7,92,996.1,100,22.8,29,31.9,27.8,83,987.2,100,17.9,15,0.39
2001-03-17,32.3125,26.4,79.2083333333333,1001.94583333333,77.375,22.4208333333333,14,34.4,28.7,86,1006.6,100,25.6,17,30.8,22.6,68,996.4,5,20.1,10,0.02
2001-03-18,34.2833333333333,24.95,68.75,1008.39583333333,0.583333333333333,29.7625,5.375,36.7,28,77,1009.5,3,34,10,31.5,21.4,63,1006.3,0,24.7,3,0
2001-03-19,36.2958333333333,26.8541666666667,68.6666666666667,1006.6875,76.3333333333333,30.6541666666667,7.25,38.9,29,76,1008.5,98,35.9,10,33.3,23.5,65,1005.3,10,26.7,3,0
2001-03-20,37.3833333333333,28.6208333333333,70.7083333333333,1002.2875,56.9166666666667,30.8833333333333,9.04166666666667,40.1,30,79,1005,98,33.8,13,34,27.2,64,1000,21,26.9,6,0
2001-03-21,37.5583333333333,30.2541666666667,75.5416666666667,998.5125,30.0416666666667,30.1541666666667,11.4166666666667,40.1,34.3,95,999.9,89,33.2,14,35.9,26.7,67,997.7,2,27.9,8,0
2001-03-22,38.4708333333333,35.8958333333333,90.9166666666667,996.470833333333,72.3333333333333,34.4375,5.83333333333333,42,38.6,96,998.1,100,39.8,12,35.4,34.1,79,994.5,29,28.6,1,0.01
2001-03-23,38.0958333333333,33.8666666666667,85.0416666666667,995.2,76.2916666666667,31.6458333333333,11.0833333333333,40.5,38.3,92,997.7,100,38.5,23,35.1,28.9,78,992.8,9,23.4,1,0
2001-03-24,28.9958333333333,17.9666666666667,63.75,999.216666666667,69.5416666666667,16.8875,17.8333333333333,34.5,27.5,76,1001.6,100,22.7,23,24.1,14.3,51,995,24,10.5,13,0
2001-03-25,22.4833333333333,13.3708333333333,63.75,1000.96666666667,98.875,8.34166666666667,17.6666666666667,24,14.7,70,1002.1,100,10.9,21,20.2,11.5,54,1000.1,94,5.7,16,0
2001-03-26,25.8583333333333,13.6375,58,1001.8,48.8333333333333,17.0458333333333,9.45833333333333,31.3,18.5,78,1002.8,80,28.5,16,19.5,11.3,41,1001.2,11,5.2,2,0
2001-03-27,32.3958333333333,22.8958333333333,67.9583333333333,1003.4125,48.125,26.0708333333333,7.33333333333333,34.9,24.7,76,1004.8,97,32.8,12,30.3,20.8,62,1001.6,0,22.1,2,0
2001-03-28,36.8041666666667,26.375,66,997.808333333333,63.8333333333333,31.0291666666667,7.45833333333333,41.1,29.8,71,1002.5,100,36.2,10,31.2,22.1,59,994.6,4,23,3,0.01
2001-03-29,38.3958333333333,31.5958333333333,76.875,994.2375,76.4166666666667,33.5333333333333,6.83333333333333,40.9,32.8,85,995.7,99,37.5,10,36.6,29.7,72,993.2,52,30,2,0.01
2001-03-30,38.3041666666667,32.7,80.7916666666667,992.2125,69.5416666666667,31.5416666666667,10.1666666666667,41,34.5,92,993.5,98,34.8,14,35.9,31.1,70,991,39,28.8,8,0
2001-03-31,39.3458333333333,35.4416666666667,86.375,987.425,91.5416666666667,34.0333333333333,8.875,43.5,38,92,990.6,100,39.5,25,34.9,30.1,78,983.7,85,23.1,3,0.18
2001-04-01,37.1416666666667,28.8916666666667,72.6666666666667,988.841666666667,43.125,30.0041666666667,11.0833333333333,40,30.4,87,992.6,99,37.1,20,33.1,26.8,63,985.2,2,21.7,3,0
2001-04-02,40.1166666666667,33.3041666666667,77.1666666666667,992.8875,50,36.0291666666667,6.79166666666667,43.6,39,89,994.6,92,41.6,20,37.1,28.7,68,991,7,28.3,1,0.02
2001-04-03,38.2625,33.9041666666667,84.5833333333333,999.425,76.2083333333333,29.0458333333333,17.0416666666667,40,35.4,89,1003.8,100,32.8,20,36.1,33,81,994,39,25.6,12,0
2001-04-04,40.3583333333333,33.85,78.1666666666667,1004.85416666667,46.5,33.8666666666667,10.5833333333333,42.8,35.8,91,1006.8,86,36.9,13,37.1,32.6,68,1002.7,28,29.5,8,0
2001-04-05,45.3,39.7333333333333,81.625,996.083333333333,94.5833333333333,39.5208333333333,12.6666666666667,53.4,53.3,100,1002.5,100,48.4,18,40.3,32.8,67,988.3,65,33.3,5,0.59
2001-04-06,45.2333333333333,44.3291666666667,97.1666666666667,989.5,98.5,39.7291666666667,11.7916666666667,52.5,52.5,100,991.2,100,47.6,16,39.5,36.9,91,987.5,92,32.5,5,0.51
2001-04-07,56.0166666666667,49.1291666666667,79.75,982.504166666667,59.2083333333333,51.5041666666667,21.0416666666667,61.7,54.7,100,986.6,100,58.4,26,44.5,41.3,52,979.6,4,39.4,9,0.05
2001-04-08,48.9041666666667,41.6333333333333,76.5,988.520833333333,1.29166666666667,44.7208333333333,10.5416666666667,53,45.4,90,990.8,5,49.8,17,44.7,38.7,69,986,0,38.3,0,0.08
2001-04-09,44.2333333333333,43.1875,96.625,988.066666666667,86.4166666666667,38.2,12.6666666666667,46.3,45.7,100,989.9,100,41.8,21,42,40.3,91,986.4,61,34.1,6,0.32
2001-04-10,43.0125,42.4416666666667,98.4583333333333,990.575,99.0416666666667,36.7083333333333,12.0833333333333,46.6,46.5,100,992.2,100,40,16,40.8,39.9,96,988.1,96,34.5,8,0.11
2001-04-11,52.1083333333333,51,96.7083333333333,982.479166666667,96.2083333333333,47.1541666666667,16.8333333333333,58.4,56.9,100,987.8,100,54.6,25,44.9,44.5,90,976.9,61,39.5,10,0.89
2001-04-12,46.7125,40.8166666666667,80.25,983.125,70.4166666666667,38.7041666666667,23.4166666666667,54.8,50.9,88,993.3,100,49.6,29,42.8,38.5,74,974,4,35.2,13,0.01
2001-04-13,42.6125,39.0333333333333,87.4583333333333,996.7125,62.1666666666667,39.0958333333333,6.16666666666667,43.6,40.5,90,999.2,99,42.8,10,40.6,37.2,83,993.8,0,37.1,0,0
2001-04-14,44.9041666666667,37.2541666666667,75.375,993.783333333333,47.8333333333333,41.1625,7.20833333333333,47.8,41.2,91,995.3,100,44.5,13,41.2,31.5,60,991.2,0,38.2,2,0.07
2001-04-15,40.7458333333333,36.4625,85.4166666666667,990.795833333333,61.0416666666667,36.5875,7.33333333333333,43.5,39.4,97,993.8,100,40.9,22,38.2,32.2,64,989.3,1,29.4,2,0.72
2001-04-16,34.3,25.6583333333333,71.25,995.1,63.2916666666667,24.2041666666667,16.1666666666667,39,34,85,996.5,99,29.8,22,31,22.4,59,993.6,4,19.5,13,0.04
2001-04-17,35.0041666666667,27.325,74,1002.45833333333,45.7083333333333,24.2208333333333,20.7083333333333,37,31.1,86,1005.4,100,31.5,35,31.8,23.9,61,996,1,17.8,7,0.08
2001-04-18,38.925,30.2916666666667,71.375,1001.30833333333,22.2083333333333,34.9375,5.79166666666667,41.8,32.1,80,1004.5,53,40.4,9,34.7,28.4,63,997.7,0,28,2,0
2001-04-19,46.4333333333333,36.5083333333333,68.5833333333333,994.3125,65.7916666666667,41.1791666666667,11.625,50.6,43.3,80,997.4,100,46.4,17,40.2,30.6,57,990.7,0,33.8,8,0
2001-04-20,50.95,50.1458333333333,97.5416666666667,988.4,99.9583333333333,45.8041666666667,15.4166666666667,55.8,55.6,100,990.6,100,51.8,20,46.7,45.4,90,987.6,99,40.4,10,0.54
2001-04-21,54.7333333333333,53.7333333333333,97,990.520833333333,74.75,50.3416666666667,18.2916666666667,59.1,57.1,100,998.4,100,55.2,25,47.7,46.6,91,987.3,7,43.7,8,0.2
2001-04-22,49.8333333333333,48.175,94.7083333333333,996.5375,69.7916666666667,45.7291666666667,11.4583333333333,57.8,55.1,100,1001.2,100,54.2,22,44,42.3,80,991.6,19,38.4,5,0.16
2001-04-23,51.875,45.9583333333333,80.75,987.891666666667,79.1666666666667,45.6083333333333,22.9583333333333,57.7,55.8,99,992.9,100,53,28,42.2,35.3,69,983.4,16,33.6,18,0.24
2001-04-24,43.6791666666667,34.2333333333333,69.7083333333333,1000.51666666667,27.3333333333333,38.1583333333333,10.8333333333333,46.8,36.8,81,1003.1,100,43.2,18,40.6,31.7,62,993.4,0,31.9,3,0
2001-04-25,45.3,38.1708333333333,76.4583333333333,1002.25416666667,49.2916666666667,42.2,6.33333333333333,46.8,40.1,88,1003.3,100,45.5,14,43,34.2,65,1001,0,38.1,1,0
2001-04-26,52.475,42.9416666666667,70.5833333333333,996.979166666667,20,47.4916666666667,16.875,58.9,47.1,81,1000.9,72,55.3,21,44.8,37.9,59,993.6,1,37.7,12,0
2001-04-27,46.25,37.6291666666667,72.75,1001.07916666667,14.2083333333333,40.5666666666667,12.7916666666667,50.7,46.5,90,1004.1,39,47.2,16,43.9,30.9,60,995,1,38.3,8,0
2001-04-28,47.125,37.6791666666667,70.125,1007.075,17.375,43.0791666666667,8.58333333333333,50,38.7,81,1008.9,53,46.6,13,44,35.3,62,1003.6,0,38.8,6,0
2001-04-29,50.6958333333333,36.0916666666667,57.5416666666667,1005.75,5.41666666666667,46.2125,12.5,55.2,39.7,63,1008.9,22,52.3,15,44.7,32.4,53,1002.4,0,38.2,8,0
2001-04-30,55.6041666666667,42.5833333333333,61.75,998.120833333333,27.7083333333333,52.5583333333333,11.8333333333333,59.4,47.5,70,1001.9,94,57.6,15,50.4,36.5,57,994.1,0,45.4,8,0
2001-05-01,58.8916666666667,46.9291666666667,65.3333333333333,991.204166666667,66.9166666666667,55.925,15.6666666666667,62.1,49.1,79,993.2,94,60,18,54.9,43.8,54,989,9,51.3,14,0.04
2001-05-02,58.1208333333333,45.8083333333333,63.8333333333333,992.4625,72.4583333333333,55.0083333333333,15.25,62.1,49,74,995.4,93,60,20,55,43.3,56,989.9,32,50.8,10,0.01
2001-05-03,55.9458333333333,45.4333333333333,68.4166666666667,997.254166666667,61.125,53.7208333333333,9.875,59.5,47.8,81,999,100,57.6,17,50.4,43.1,60,994.8,7,48.8,3,0.03
2001-05-04,44.725,42.2,91.25,1000.44583333333,70.3333333333333,39.0916666666667,11.8333333333333,47.4,43.6,97,1001.4,95,46.3,16,42.6,41.6,83,997.7,16,36,2,0.06
2001-05-05,50.1625,43.075,77.8333333333333,999.154166666667,84.9583333333333,45.0041666666667,14.375,53.8,45.5,97,1001.3,100,49.6,17,46,37.2,57,997.5,65,39.7,9,0.04
2001-05-06,52.8791666666667,42.9375,69.5,996.408333333333,76,49.1166666666667,12.0416666666667,59.3,50.1,91,998.7,100,56.2,17,48.3,35,58,993.4,36,43.2,8,0.11
2001-05-07,53.2541666666667,49.2916666666667,86.8333333333333,996.508333333333,88.5416666666667,49.8041666666667,12,58.1,54,94,999.6,100,54.7,18,49.3,42.2,73,993.4,41,46.5,2,0.22
2001-05-08,54.1083333333333,42.4708333333333,65.9583333333333,998.7125,29.7916666666667,50.3958333333333,13.125,59.3,48,86,1000.6,100,56.5,17,48.8,39,47,996.9,1,44.3,9,0.07
2001-05-09,55.9791666666667,43.9916666666667,65.5833333333333,996.870833333333,34.25,53.0208333333333,12.2916666666667,59.7,48.6,89,999.4,62,57.7,21,51.2,39.6,50,994,3,47,7,0
2001-05-10,58.8208333333333,44.7125,60.0416666666667,990.983333333333,62.8333333333333,55.9041666666667,15.5416666666667,62.1,51.2,77,993.5,100,60.7,21,55.3,37.8,48,988.2,11,51.1,9,0.08
2001-05-11,46.5375,43.5041666666667,89.75,994.225,92.625,40.7875,13.3333333333333,54.3,52.1,100,999.4,100,50.8,20,40.9,37.4,76,988.4,66,31.9,7,0.95
2001-05-12,43.4166666666667,34.6583333333333,71.7083333333333,1003.41666666667,27.7916666666667,37.9666666666667,10.9166666666667,45.2,38.1,85,1005.4,100,43.2,17,41.1,32.6,62,999.5,0,32.7,2,0.01
2001-05-13,47.5041666666667,35.4875,63.375,1002.70833333333,14.8333333333333,46.3333333333333,3.70833333333333,51.6,37.3,75,1005.4,59,49.8,9,43.3,33,53,1000.3,1,41.8,1,0
2001-05-14,51.9291666666667,45.2625,79.75,995.866666666667,90.4166666666667,47.9708333333333,12.3333333333333,56.3,51.8,97,1000.3,100,52.5,17,48.9,34,56,989.4,75,45.3,5,1.47
2001-05-15,58.8875,53.85,83.7916666666667,984.941666666667,56.25,57.0541666666667,10.4166666666667,61.8,56.7,91,988.7,98,61,18,54.8,50,76,982.2,22,51.3,3,0.18
2001-05-16,56.6666666666667,53.6208333333333,89.875,982.641666666667,76.125,54.75,9.16666666666667,61,56.6,94,984.9,100,59.2,14,51.1,47.3,83,981.5,49,49.5,3,0.13
2001-05-17,55.1416666666667,50.2791666666667,84.25,985.895833333333,86.75,54.2083333333333,5.83333333333333,59.7,56.7,99,987,100,58.6,15,50.7,45.4,76,984.1,33,50.7,1,0.25
2001-05-18,52.0625,44.65,76.5833333333333,990.033333333333,96.3333333333333,47.5041666666667,14.25,56,54.4,95,991.2,99,52.7,18,49.7,38.8,63,986.5,86,44.3,10,0
