"CREATE_DATE","COMPLETE_DATE","X_COORD","Y_COORD","CALL_CNT"
2011-03-04,2011-06-09,1159753.676,1851997.566,1
2011-03-04,2011-06-30,1156237.423,1916263.854,1
2011-03-04,2011-08-12,1134133.394,1947446.895,1
2011-03-04,2011-08-24,1163968.659,1825679.805,1
2011-03-04,2011-08-25,1128025.913,1925343.596,1
2011-03-04,2011-09-06,1141836.758,1919909.843,1
2011-03-04,2011-09-09,1170326.113,1853441.502,1
2011-03-04,2011-09-29,1167798.03,1873272.96,1
2011-03-04,2011-09-29,1194726.35,1845661.116,1
2011-03-04,2011-11-16,1175996.47,1852273.261,1
2011-03-04,2011-12-02,1165304.151,1892027.278,1
2011-03-05,2012-02-07,1172361.985,1910997.135,1
2011-03-05,2012-02-13,1151203.66,1896762.49,1
2011-03-05,2011-03-15,1173979.4,1841700.158,1
2011-03-05,2011-03-16,1156056.39,1853139.402,1
2011-03-05,2011-03-24,1180354.16,1838422.08,1
2011-03-05,2011-03-24,1151861.431,1906496.393,1
2011-03-05,2011-03-24,1151856.531,1906643.893,1
2011-03-05,2011-03-25,1189891.376,1853555.694,1
2011-03-05,2011-03-25,1155819.507,1942983.01,1
2011-03-05,2011-03-29,1124815.915,1921852.024,1
2011-03-05,2011-03-31,1142751.583,1898529.568,1
2011-03-05,2011-04-04,1132933.401,1869155.098,1
2011-03-05,2011-04-04,1147386.997,1913276.17,1
2011-03-05,2011-04-06,1149256.698,1929340.593,1
2011-03-05,2011-04-06,1143215.938,1928147.661,1
2011-03-05,2011-04-07,1202209.3,1831904.866,1
2011-03-05,2011-04-08,1135544.301,1929043.01,1
2011-03-05,2011-04-13,1184612.392,1852172.08,1
2011-03-05,2011-04-13,1197771.889,1817794.847,1
2011-03-05,2011-04-18,1147172.343,1885008.772,1
2011-03-05,2011-04-19,1177988.561,1856528.431,1
2011-03-05,2011-04-19,1178612.904,1865759.179,1
2011-03-05,2011-04-19,1155463.913,1921933.587,1
2011-03-05,2011-04-19,1179302.415,1856673.762,1
2011-03-05,2011-04-20,1172759.2,1837874.63,1
2011-03-05,2011-04-20,1184194.502,1855347.958,1
2011-03-05,2011-04-20,1183015.488,1862028.766,1
2011-03-05,2011-04-21,1168808.797,1835466.775,1
2011-03-05,2011-04-28,1182108.355,1834678.01,1
2011-03-05,2011-04-28,1179241.221,1829247.033,1
2011-03-05,2011-04-29,1172615.245,1843066.777,1
2011-03-05,2011-05-03,1154357.723,1949202.362,1
2011-03-05,2011-05-06,1195837.265,1849802.983,1
2011-03-05,2011-05-09,1152642.433,1915066.654,1
2011-03-05,2011-05-17,1139190.81,1935589.839,1
2011-03-05,2011-05-19,1166237.144,1845594.291,1
2011-03-05,2011-05-19,1166083.944,1845658.891,1
2011-03-05,2011-05-20,1174007.8,1852307.453,1
2011-03-05,2011-05-26,1190833.743,1844355.212,1
2011-03-05,2011-06-16,1146713.276,1906630.053,1
2011-03-05,2011-12-12,1165653.364,1924657.212,1
2011-03-06,2012-01-04,1180552.067,1855074.905,1
2011-03-06,2012-01-19,1154922.6,1917456.95,1
2011-03-06,2011-03-07,1169084.911,1891897.15,1
2011-03-06,2011-03-15,1137781.424,1863485.64,1
2011-03-06,2011-03-15,1136202,1867456.06,1
2011-03-06,2011-03-15,1175482.507,1824489.393,1
2011-03-06,2011-03-16,1153491.595,1858606.643,1
2011-03-06,2011-03-16,1153186.228,1847624.682,1
2011-03-06,2011-03-17,1144842.66,1923860.12,1
2011-03-06,2011-03-18,1180821.299,1846737.679,1
2011-03-06,2011-03-21,1174500.261,1889746.848,1
2011-03-06,2011-03-22,1142853.742,1871654.334,1
2011-03-06,2011-03-24,1165071.44,1876029.677,1
2011-03-06,2011-03-29,1163357.85,1947112.346,1
2011-03-06,2011-04-04,1132929.001,1869314.998,1
2011-03-06,2011-03-31,1174436.961,1837156.673,1
2011-03-06,2011-03-31,1139374.422,1904794.619,1
2011-03-06,2011-04-04,1134725.978,1865115.927,1
2011-03-06,2011-04-04,1151276.795,1914367.217,1
2011-03-06,2011-04-06,1152581.213,1851968.593,1
2011-03-06,2011-04-06,1149860.7,1889787.25,1
2011-03-06,2011-04-06,1151621.53,1914375.428,1
2011-03-06,2011-04-06,1149681.938,1913662.794,1
2011-03-06,2011-04-07,1136198.606,1861108.082,1
2011-03-06,2011-04-12,1169460.87,1892238.856,1
2011-03-06,2011-04-18,1157295.636,1935756.494,1
2011-03-06,2011-04-18,1157416.786,1933433.155,1
2011-03-06,2011-04-19,1171860.15,1886987.484,1
2011-03-06,2011-04-20,1183004.436,1862992.69,1
2011-03-06,2011-04-21,1172430.757,1837832.595,1
2011-03-06,2011-03-30,1169507.6,1832486.984,1
2011-03-06,2011-04-21,1153033.557,1917429.89,1
2011-03-06,2011-04-27,1153304.212,1914077.5,1
2011-03-06,2011-04-27,1166733.638,1911135.589,1
2011-03-06,2011-05-03,1182883.391,1836153.67,1
2011-03-06,2011-05-03,1125739.388,1924025.26,1
2011-03-06,2011-05-11,1152530.151,1867540.044,1
2011-03-06,2011-05-12,1157687.197,1866602.748,1
2011-03-06,2011-04-20,1159021.378,1935925.154,1
2011-03-06,2011-05-17,1193912.809,1852357.546,1
2011-03-06,2011-05-20,1161296.6,1899496.747,1
2011-03-06,2011-05-11,1166441.84,1920247,1
2011-03-06,2011-10-07,1134629.882,1926359.111,1
2011-03-06,2011-05-27,1166325.031,1930659.674,1
2011-03-06,2011-11-11,1191351.39,1847820.848,1
2011-03-07,2012-01-09,1138320.303,1925365.11,1
2011-03-07,2012-01-10,1150587.107,1917785.539,1
2011-03-07,2011-03-08,1148593.991,1847065.661,1
2011-03-07,2011-03-11,1167302.798,1884619.193,1
2011-03-07,2011-03-14,1187053.18,1847575.454,1
2011-03-07,2011-03-14,1139549.27,1918409.728,1
2011-03-07,2011-03-15,1169428.283,1862047.865,1
2011-03-07,2011-03-15,1137325.382,1861811.79,1
2011-03-07,2011-03-15,1173892.902,1844778.264,1
2011-03-07,2011-03-15,1134432.9,1863952.701,1
2011-03-07,2011-03-15,1180146.042,1845718.268,1
2011-03-07,2011-03-15,1154115.199,1906937.1,1
2011-03-07,2011-03-16,1132131.716,1921354.953,1
2011-03-07,2011-03-16,1131140.526,1921968.594,1
2011-03-07,2011-03-16,1167260.941,1857312.721,1
2011-03-07,2011-03-16,1134911.247,1918280.687,1
2011-03-07,2011-03-16,1154316.444,1848325.83,1
2011-03-07,2011-03-16,1136262.969,1917405.603,1
2011-03-07,2011-03-16,1153100.297,1851625.274,1
2011-03-07,2011-03-16,1165744.587,1851448.423,1
2011-03-07,2011-03-17,1176382.542,1827347.915,1
2011-03-07,2011-03-17,1178891.97,1821815.574,1
2011-03-07,2011-03-17,1148122.372,1862464.349,1
2011-03-07,2011-03-17,1148715.73,1864974.535,1
2011-03-07,2011-03-17,1142259.88,1925455.15,1
2011-03-07,2011-03-17,1144134.314,1925170.15,1
2011-03-07,2011-03-17,1180477.474,1833994.109,1
2011-03-07,2011-03-17,1180845.455,1832772.325,1
2011-03-07,2011-03-18,1176380.341,1834645.571,1
2011-03-07,2011-03-21,1154469.742,1885773.808,1
2011-03-07,2011-03-22,1178820.574,1845303.591,1
2011-03-07,2011-03-22,1161140.745,1835920.1,1
2011-03-07,2011-03-24,1150218.57,1905885.38,1
2011-03-07,2011-03-24,1171709.642,1870702.1,1
2011-03-07,2011-03-24,1129605.144,1867666.64,1
2011-03-07,2011-03-24,1169167.897,1847509.291,1
2011-03-07,2011-03-24,1168266.694,1844313.821,1
2011-03-07,2011-03-25,1179674.851,1845367.641,1
2011-03-07,2011-03-25,1129438.939,1867225.731,1
2011-03-07,2011-03-25,1151737.367,1888330.007,1
2011-03-07,2011-03-28,1130916.818,1933601.177,1
2011-03-07,2011-03-30,1167265.288,1838707.23,1
2011-03-07,2011-03-30,1150202.124,1871442.199,1
2011-03-07,2011-03-30,1163916.514,1934584.456,1
2011-03-07,2011-03-31,1157805.806,1850093.948,1
2011-03-07,2011-03-31,1142493.119,1906932.64,1
2011-03-07,2011-04-05,1169425.483,1862148.265,1
2011-03-07,2011-04-06,1153176.594,1895965.885,1
2011-03-07,2011-04-06,1147722.656,1889400.229,1
2011-03-07,2011-04-06,1142088.631,1933781.137,1
2011-03-07,2011-04-06,1155592.358,1869963.231,1
2011-03-07,2011-04-07,1203815.41,1836446.275,1
2011-03-07,2011-04-07,1163844.665,1936245.255,1
2011-03-07,2011-04-07,1202909.316,1828354.796,1
2011-03-07,2011-04-08,1135593.549,1938946.67,1
2011-03-07,2011-04-12,1168672.755,1890860.2,1
2011-03-07,2011-04-13,1146167.983,1931862.255,1
2011-03-07,2011-04-13,1140918.417,1869255.498,1
2011-03-07,2011-04-14,1186965.565,1850882.723,1
2011-03-07,2011-04-15,1189711.397,1847240.46,1
2011-03-07,2011-04-15,1187356.581,1848669.84,1
2011-03-07,2011-04-18,1157748.114,1875930.029,1
2011-03-07,2011-04-18,1159447.979,1933415.671,1
2011-03-07,2011-04-19,1166276.699,1940635.679,1
2011-03-07,2011-04-20,1176027.302,1851145.815,1
2011-03-07,2011-04-20,1183974.337,1851389.22,1
2011-03-07,2011-04-20,1160915.851,1947921.411,1
2011-03-07,2011-04-20,1172098.01,1849149.355,1
2011-03-07,2011-04-21,1168115.984,1856010.49,1
2011-03-07,2011-04-25,1169707.28,1829078.275,1
2011-03-07,2011-04-28,1159451.165,1914387.73,1
2011-03-07,2011-05-02,1180069.113,1836611.002,1
2011-03-07,2011-05-04,1136715.937,1901483.249,1
2011-03-07,2011-05-04,1146349.075,1898305.863,1
2011-03-07,2011-05-04,1147455.447,1909015.323,1
2011-03-07,2011-05-09,1163907.083,1870014.13,1
2011-03-07,2011-05-13,1142282.24,1868181.993,1
2011-03-07,2011-05-16,1183427.473,1835752.02,1
2011-03-07,2011-05-18,1166827.63,1829658.414,1
2011-03-07,2011-05-19,1169441.639,1849554.307,1
2011-03-07,2011-05-19,1142320.36,1935451.246,1
2011-03-07,2011-05-26,1183843.59,1856146.293,1
2011-03-07,2011-05-27,1179568.115,1830620.28,1
2011-03-07,2011-06-03,1160532.858,1895641.72,1
2011-03-07,2011-06-13,1149877.097,1883428.517,1
2011-03-07,2011-08-19,1178023.818,1855000.308,1
2011-03-07,2011-08-30,1157452.926,1878962.845,1
2011-03-07,2011-08-30,1148306.216,1888287.118,1
2011-03-07,2011-09-26,1159765.775,1911364.538,1
2011-03-07,2011-10-11,1195917.82,1842214.698,1
2011-03-07,2011-10-21,1195502.493,1837196.87,1
2011-03-07,2011-11-16,1178447.156,1855718.301,1
2011-03-07,2011-11-18,1191862.547,1854689.581,1
2011-03-07,2011-12-02,1161180.408,1896334.778,1
2011-03-07,2011-12-13,1169349.817,1912327.04,1
2011-03-07,2011-12-15,1169627.571,1843035.664,1
2011-03-08,2012-01-26,1162704.292,1851233.18,1
2011-03-08,2012-01-17,1179047.911,1865954.398,1
2011-03-08,2012-02-02,1161737.242,1866426.591,1
2011-03-08,2012-02-24,1164116.119,1862618.919,1
2011-03-08,2011-03-08,1177356.305,1839016.154,1
2011-03-08,2011-03-09,1175955.441,1834635.271,1
2011-03-08,2011-03-09,1173669.758,1829788.009,1
2011-03-08,2011-03-09,1173340.024,1829772.532,1
2011-03-08,2011-03-10,1142311.129,1919478.7,1
2011-03-08,2011-03-10,1143701.24,1914189.598,1
2011-03-08,2011-03-10,1180479.231,1846061.165,1
2011-03-08,2011-03-14,1142047.555,1924129.88,1
2011-03-08,2011-03-15,1174495.092,1835048.719,1
2011-03-08,2011-03-15,1158197.672,1879322.09,1
2011-03-08,2011-03-15,1173362.579,1829070.212,1
2011-03-08,2011-03-15,1137424.486,1864143.329,1
2011-03-08,2011-03-15,1138447.087,1863514.223,1
2011-03-08,2011-03-15,1138766.945,1863882.739,1
2011-03-08,2011-03-15,1138781.957,1863457.661,1
2011-03-08,2011-03-15,1138725.857,1863523.361,1
2011-03-08,2011-03-15,1138728.9,1862854.401,1
2011-03-08,2011-03-15,1138424.021,1864169.154,1
2011-03-08,2011-03-15,1139423.388,1864140.871,1
2011-03-08,2011-03-15,1138763.145,1863990.739,1
2011-03-08,2011-03-15,1138432.121,1863939.554,1
2011-03-08,2011-03-15,1138434.021,1863885.554,1
2011-03-08,2011-03-15,1142566.694,1869963.935,1
2011-03-08,2011-03-15,1138051.611,1861809.257,1
2011-03-08,2011-03-15,1158103.572,1879318.79,1
2011-03-08,2011-03-16,1148925.768,1847041.65,1
2011-03-08,2011-03-16,1168621.896,1857350.817,1
2011-03-08,2011-03-16,1132193.289,1920158.243,1
2011-03-08,2011-03-16,1153613.9,1851640.6,1
2011-03-08,2011-03-16,1166075.774,1851456.603,1
2011-03-08,2011-03-16,1131472.967,1921971.538,1
2011-03-08,2011-03-16,1166076.274,1851436.503,1
2011-03-08,2011-03-16,1153230.05,1847292.634,1
2011-03-08,2011-03-16,1160886.332,1859299.229,1
2011-03-08,2011-03-16,1156936.29,1857245.252,1
2011-03-08,2011-03-16,1131254.127,1934500.46,1
2011-03-08,2011-03-17,1151955.147,1861228.167,1
2011-03-08,2011-03-16,1165339.554,1854200.777,1
2011-03-08,2011-03-17,1149480.58,1861508.525,1
2011-03-08,2011-03-17,1176391.842,1827045.315,1
2011-03-08,2011-03-17,1147704.489,1925766.607,1
2011-03-08,2011-03-17,1180093.17,1825114.718,1
2011-03-08,2011-03-17,1155202.256,1864972.22,1
2011-03-08,2011-03-17,1147096.773,1922997.89,1
2011-03-08,2011-03-17,1178798.324,1834041.842,1
2011-03-08,2011-03-17,1153605.823,1846969.34,1
2011-03-08,2011-03-17,1153171.463,1863587.67,1
2011-03-08,2011-03-17,1140110.262,1863568.04,1
2011-03-08,2011-03-17,1136817.967,1862122.833,1
2011-03-08,2011-03-17,1139453.986,1863296.894,1
2011-03-08,2011-03-17,1140138.677,1862817.94,1
2011-03-08,2011-03-17,1139496.184,1861908.88,1
2011-03-08,2011-03-17,1139389.187,1861545.859,1
2011-03-08,2011-03-17,1139214.587,1861540.059,1
2011-03-08,2011-03-17,1138709.349,1861882.566,1
2011-03-08,2011-03-17,1138547.206,1861185.214,1
2011-03-08,2011-03-17,1138756.545,1864179.639,1
2011-03-08,2011-03-17,1138428.721,1864034.154,1
2011-03-08,2011-03-17,1140095.486,1863966.24,1
2011-03-08,2011-03-17,1180596.27,1829931.016,1
2011-03-08,2011-03-17,1181905.146,1831469.024,1
2011-03-08,2011-03-17,1178821.434,1821477.751,1
2011-03-08,2011-03-17,1147398.34,1922262.235,1
2011-03-08,2011-03-17,1144390.531,1924849.492,1
2011-03-08,2011-03-17,1138790.957,1863214.661,1
2011-03-08,2011-03-18,1180828.602,1849079.548,1
2011-03-08,2011-03-18,1181397.067,1844092.114,1
2011-03-08,2012-03-19,1167013.951,1891837.54,1
2011-03-08,2012-03-20,1154119.199,1906807.8,1
2011-03-08,2012-03-20,1167148.251,1891841.44,1
2011-03-08,2012-03-21,1156903.81,1905339.914,1
2011-03-08,2012-03-21,1154738.619,1912623.069,1
2011-03-08,2011-03-22,1161227.095,1835173.03,1
2011-03-08,2012-03-22,1154117.399,1906864.7,1
2011-03-08,2011-03-23,1164030.166,1841627.176,1
2011-03-08,2011-03-23,1132154.008,1910589.37,1
2011-03-08,2011-03-23,1132115.382,1911914.902,1
2011-03-08,2011-03-23,1130456.345,1911914.391,1
2011-03-08,2011-03-24,1170234.757,1868851.868,1
2011-03-08,2011-03-24,1168207.392,1846293.947,1
2011-03-08,2011-03-24,1166118.32,1874007.924,1
2011-03-08,2011-03-25,1180825.102,1849200.748,1
2011-03-08,2011-03-25,1152417.411,1887792.688,1
2011-03-08,2011-03-25,1192544.16,1858635.012,1
2011-03-08,2011-03-25,1151359.376,1914083.65,1
2011-03-08,2011-03-25,1195776.707,1853774.656,1
2011-03-08,2011-03-29,1175634.02,1881584.119,1
2011-03-08,2011-03-29,1163614.337,1880625.887,1
2011-03-08,2011-03-29,1167821.089,1883896.72,1
2011-03-08,2011-03-29,1174439.73,1885170.73,1
2011-03-08,2011-03-31,1164965.86,1867841.573,1
2011-03-08,2011-03-31,1157908.93,1870530.824,1
2011-03-08,2011-03-31,1176672.021,1851743.302,1
2011-03-08,2011-03-31,1166302.78,1867364.768,1
2011-03-08,2011-04-01,1136167.108,1921661.838,1
2011-03-08,2011-04-01,1138220.107,1918257.431,1
2011-03-08,2011-04-01,1124686.499,1941230.008,1
2011-03-08,2011-04-01,1161763.671,1929874.575,1
2011-03-08,2011-04-04,1133616.961,1868525.469,1
2011-03-08,2011-04-04,1187781.357,1854899.686,1
2011-03-08,2011-04-04,1124815.915,1921852.024,1
2011-03-08,2011-04-05,1170022.64,1852440.099,1
2011-03-08,2011-04-05,1169347,1895755.963,1
2011-03-08,2011-04-06,1147992.829,1891363.387,1
2011-03-08,2011-04-06,1138146.903,1923038.752,1
2011-03-08,2011-04-06,1144692.956,1914415.638,1
2011-03-08,2011-04-06,1149677.004,1890733.221,1
2011-03-08,2011-04-06,1164937.27,1868787.38,1
2011-03-08,2011-04-06,1155279.128,1869290.086,1
2011-03-08,2011-04-08,1132889.489,1933158.431,1
2011-03-08,2011-04-11,1159602.03,1881278.903,1
2011-03-08,2011-04-11,1160591.29,1881333.64,1
2011-03-08,2011-04-11,1160592.89,1881279.84,1
2011-03-08,2011-04-13,1196426.447,1820024.601,1
2011-03-08,2011-04-13,1198083.14,1820498.137,1
2011-03-08,2011-04-13,1126303.958,1938526.832,1
2011-03-08,2011-04-13,1124675.067,1934305.088,1
2011-03-08,2011-04-13,1193805.29,1843420.498,1
2011-03-08,2011-04-13,1146973.19,1867427.64,1
2011-03-08,2011-04-14,1159934.132,1880712.12,1
2011-03-08,2011-04-14,1136513.95,1929988.045,1
2011-03-08,2011-04-14,1153061.458,1924508.954,1
2011-03-08,2011-04-14,1161951.112,1888046.059,1
2011-03-08,2011-04-15,1188699.661,1848947.118,1
2011-03-08,2011-04-15,1187655.274,1849916.29,1
2011-03-08,2011-04-15,1186319.882,1847176.5,1
2011-03-08,2011-04-18,1157836.953,1931780.262,1
2011-03-08,2011-04-19,1178445.856,1855771.901,1
2011-03-08,2011-04-19,1198513.194,1852988.098,1
2011-03-08,2011-04-19,1194234.611,1852803.62,1
2011-03-08,2011-04-19,1175893.921,1856269.873,1
2011-03-08,2011-04-19,1193541.148,1854156.92,1
2011-03-08,2011-04-19,1134659.957,1924624.332,1
2011-03-08,2011-04-19,1183692.9,1861448.24,1
2011-03-08,2011-04-20,1159612.813,1880939.6,1
2011-03-08,2011-04-20,1160940.876,1881182.544,1
2011-03-08,2011-04-20,1160910.434,1882281.054,1
2011-03-08,2011-04-20,1161889.874,1882757.278,1
2011-03-08,2011-04-20,1162863.03,1883440.466,1
2011-03-08,2011-04-20,1162866.93,1883320.166,1
2011-03-08,2011-04-20,1161089.903,1922714.275,1
2011-03-08,2011-04-20,1171667.72,1841382.21,1
2011-03-08,2011-04-20,1155886.49,1918779.762,1
2011-03-08,2011-04-20,1156155.28,1945971.533,1
2011-03-08,2011-04-20,1155129.91,1949892,1
2011-03-08,2011-04-21,1153184.811,1909096.605,1
2011-03-08,2011-04-22,1154465.853,1921893.74,1
2011-03-08,2011-04-22,1152114.953,1929016.351,1
2011-03-08,2011-04-22,1171752.616,1886320.525,1
2011-03-08,2011-04-25,1171034.37,1829167.858,1
2011-03-08,2011-04-25,1158236.205,1939925.463,1
2011-03-08,2011-04-26,1140309.963,1896425.568,1
2011-03-08,2011-04-27,1156855.741,1911683.339,1
2011-03-08,2011-05-03,1155841.041,1942317.777,1
2011-03-08,2011-05-03,1159561.038,1929823.67,1
2011-03-08,2011-05-03,1160342.456,1943117.11,1
2011-03-08,2011-05-05,1164440.566,1935596.735,1
2011-03-08,2011-05-11,1164201.03,1913353.15,1
2011-03-08,2011-05-13,1138226.403,1925362.91,1
2011-03-08,2011-05-16,1161806.1,1888704.153,1
2011-03-08,2011-05-17,1137311.753,1930340.034,1
2011-03-08,2011-05-18,1133723.52,1934199.689,1
2011-03-08,2011-05-18,1134928.988,1938733.638,1
2011-03-08,2011-05-18,1176826.007,1834656.26,1
2011-03-08,2011-05-18,1176794.907,1835793.052,1
2011-03-08,2011-05-19,1142066.35,1935825.912,1
2011-03-08,2011-05-19,1166214.15,1882548.81,1
2011-03-08,2011-05-19,1176585.431,1843254.361,1
2011-03-08,2011-05-19,1141043.325,1913552.212,1
2011-03-08,2011-05-26,1190481.086,1843681.064,1
2011-03-08,2011-05-26,1183519.785,1855863.495,1
2011-03-08,2011-08-24,1168926.766,1844390.565,1
2011-03-08,2011-08-29,1157942.2,1881089.166,1
2011-03-08,2011-08-30,1157934.8,1881287.066,1
2011-03-08,2011-08-30,1157601.03,1881271.636,1
2011-03-08,2011-08-30,1157602.63,1881219.136,1
2011-03-08,2011-08-30,1157639.61,1879302.443,1
2011-03-08,2011-08-30,1161172.408,1888686.353,1
2011-03-08,2011-09-02,1161319.26,1886990.355,1
2011-03-08,2011-09-16,1158133.619,1887642.146,1
2011-03-08,2011-09-16,1162636.271,1889387.465,1
2011-03-08,2011-09-16,1162728.52,1888728.492,1
2011-03-08,2011-09-21,1163836.833,1889421.147,1
2011-03-08,2011-09-21,1163925.07,1888762.79,1
2011-03-08,2011-09-22,1151827.317,1932548.657,1
2011-03-08,2011-09-28,1174721.629,1875322.219,1
2011-03-08,2011-10-27,1152348.98,1866549.151,1
2011-03-08,2011-11-11,1191330.492,1848844.326,1
2011-03-08,2011-12-02,1139076.51,1908953.153,1
2011-03-08,2011-12-01,1160224.858,1895635.12,1
2011-03-09,2012-02-07,1159531.865,1914406.43,1
2011-03-09,2012-02-07,1154730.719,1912904.269,1
2011-03-09,2012-02-07,1159101.86,1913305.912,1
2011-03-09,2012-02-13,1153222.252,1894487.61,1
2011-03-09,2012-02-20,1158073.198,1906540.544,1
2011-03-09,2011-03-09,1130228.209,1935342.938,1
2011-03-09,2011-03-10,1136732.449,1900958.225,1
2011-03-09,2011-03-10,1170771.8,1833513.19,1
2011-03-09,2011-03-10,1141655.191,1919129.427,1
2011-03-09,2011-03-10,1176648,1852602.628,1
2011-03-09,2011-03-10,1176668.721,1851870.902,1
2011-03-09,2011-03-11,1158311.792,1898053.11,1
2011-03-09,2011-03-14,1132229.022,1932864.259,1
2011-03-09,2011-03-14,1152702.739,1862910.995,1
2011-03-09,2011-03-14,1147353.322,1914444.304,1
2011-03-09,2012-03-14,1184623.023,1851815.206,1
2011-03-09,2011-03-16,1130692.999,1914959.891,1
2011-03-09,2011-03-16,1134920.947,1917971.087,1
2011-03-09,2011-03-16,1148247.081,1847542.421,1
2011-03-09,2011-03-16,1153219.728,1847625.682,1
2011-03-09,2011-03-16,1150545.471,1848182.773,1
2011-03-09,2011-03-16,1130643.327,1916635.534,1
2011-03-09,2011-03-16,1168554.83,1856354.686,1
2011-03-09,2011-03-16,1166075.974,1851449.903,1
2011-03-09,2012-03-16,1149495.612,1918323.831,1
2011-03-09,2011-03-17,1147050.039,1864872.095,1
2011-03-09,2011-03-17,1150300.463,1927846.38,1
2011-03-09,2011-03-17,1148731.6,1864437.975,1
2011-03-09,2011-03-17,1180118.47,1825115.418,1
2011-03-09,2011-03-17,1150747.608,1926327.932,1
2011-03-09,2011-03-18,1144876.11,1897603.704,1
2011-03-09,2011-03-18,1180596.959,1846397.676,1
2011-03-09,2011-03-21,1174815.529,1883484.151,1
2011-03-09,2011-03-21,1174816.629,1883444.451,1
2011-03-09,2011-03-21,1150539.06,1883561.09,1
2011-03-09,2011-03-21,1150851.655,1884320.201,1
2011-03-09,2011-03-22,1158186.464,1833365.56,1
2011-03-09,2011-03-22,1158007.886,1832853.616,1
2011-03-09,2011-03-22,1128227.726,1913960.596,1
2011-03-09,2011-03-22,1161696.976,1830803.097,1
2011-03-09,2011-03-22,1154513.908,1835195.308,1
2011-03-09,2011-03-23,1165915.874,1845442.294,1
2011-03-09,2011-03-23,1122140.939,1921764.79,1
2011-03-09,2011-03-23,1166793.252,1849421.928,1
2011-03-09,2011-03-23,1162054.284,1829990.133,1
2011-03-09,2011-03-24,1180370.84,1837767.857,1
2011-03-09,2011-03-24,1151506.535,1907195.018,1
2011-03-09,2011-03-24,1176051.505,1838622.992,1
2011-03-09,2011-03-25,1190861.924,1854751.929,1
2011-03-09,2011-03-25,1151444.484,1886878.322,1
2011-03-09,2011-03-25,1130397.657,1867264.369,1
2011-03-09,2011-03-25,1158118.615,1943922.383,1
2011-03-09,2011-03-25,1190877.739,1854103.014,1
2011-03-09,2011-03-25,1191758.949,1858844.636,1
2011-03-09,2011-03-25,1191388.573,1860095.622,1
2011-03-09,2011-03-25,1155175.949,1942364.808,1
2011-03-09,2011-03-28,1161004.238,1873445.117,1
2011-03-09,2011-03-30,1152181.588,1872509.195,1
2011-03-09,2011-03-31,1175125.03,1836272.22,1
2011-03-09,2011-03-31,1183695.5,1861327.54,1
2011-03-09,2011-03-31,1146848.676,1906632.953,1
2011-03-09,2011-03-31,1174582.68,1832234.655,1
2011-03-09,2011-03-31,1179447.364,1851088.411,1
2011-03-09,2011-03-31,1165270.41,1856727.877,1
2011-03-09,2011-03-31,1144396.821,1895862.64,1
2011-03-09,2011-03-31,1163643.066,1867725.892,1
2011-03-09,2011-04-01,1165200.716,1918022.703,1
2011-03-09,2011-04-01,1136231.543,1928347.35,1
2011-03-09,2011-04-01,1168302.681,1917756.04,1
2011-03-09,2011-04-04,1133613.261,1868658.869,1
2011-03-09,2011-04-04,1134028.07,1866047.942,1
2011-03-09,2011-04-04,1143127.128,1915180.202,1
2011-03-09,2011-04-06,1152978.35,1867889.613,1
2011-03-09,2011-04-06,1159940.128,1869322.312,1
2011-03-09,2011-04-06,1122141.239,1921757.79,1
2011-03-09,2011-04-06,1193762.987,1844720.9,1
2011-03-09,2011-04-06,1193771.187,1844431.6,1
2011-03-09,2011-04-06,1193184.24,1844416.66,1
2011-03-09,2011-04-06,1136849.34,1910033.616,1
2011-03-09,2011-04-06,1123032.36,1923007.334,1
2011-03-09,2011-04-08,1140417.53,1934078.276,1
2011-03-09,2011-04-08,1134509.765,1939330.107,1
2011-03-09,2011-04-08,1134995.073,1941003.765,1
2011-03-09,2011-04-13,1195463.74,1845081.65,1
2011-03-09,2011-04-13,1138360.658,1865872.32,1
2011-03-09,2011-04-13,1196742.73,1821677.78,1
2011-03-09,2011-04-13,1150557.755,1858490.775,1
2011-03-09,2011-04-13,1192811.37,1839556.616,1
2011-03-09,2011-04-13,1203208.066,1830648.814,1
2011-03-09,2011-04-13,1203839.869,1832289.38,1
2011-03-09,2011-04-15,1187251.48,1851863.559,1
2011-03-09,2011-04-14,1137435.736,1930675.486,1
2011-03-09,2011-04-15,1187788.11,1848589.76,1
2011-03-09,2011-04-15,1190665.497,1849001.676,1
2011-03-09,2011-04-15,1186970.965,1850674.623,1
2011-03-09,2011-04-18,1158230.184,1929807.037,1
2011-03-09,2011-04-19,1198228.019,1851842.456,1
2011-03-09,2011-04-19,1194237.908,1852652.739,1
2011-03-09,2011-04-19,1171027.659,1884675.72,1
2011-03-09,2011-04-20,1181868.471,1855224.95,1
2011-03-09,2011-04-20,1170171.807,1835497.39,1
2011-03-09,2011-04-20,1159590.456,1849155.123,1
2011-03-09,2011-04-22,1139262.397,1868901.501,1
2011-03-09,2011-04-26,1173498.43,1824588.329,1
2011-03-09,2011-04-27,1153599.143,1904013.982,1
2011-03-09,2011-04-27,1154733.719,1912799.569,1
2011-03-09,2011-04-28,1181749.254,1836120.995,1
2011-03-09,2011-04-27,1159221.74,1913612.613,1
2011-03-09,2011-04-28,1180758.003,1835817.444,1
2011-03-09,2011-05-03,1158267.819,1916860.438,1
2011-03-09,2011-05-04,1150749.57,1911028.207,1
